IP;ASN;{CVEs};[Ports];Time;AS_Desc
178.18.199.74;50941;{'CVE-2019-13917': 'CVE-2019-13917', 'CVE-2019-10149': 'CVE-2019-10149'};[993, 2082, 995, 2086, 2087, 587, 143, 80, 465, 2083, 53, 443, 21];2020-08-25 16:13:50;Vargonen Teknoloji ve Bilisim Sanayi Ticaret Anoni
178.18.206.106;50941;{'CVE-2019-13917': 'CVE-2019-13917', 'CVE-2019-10149': 'CVE-2019-10149'};[993, 995, 3306, 587, 110, 143, 465, 8083, 53, 22, 443, 21];2020-08-25 08:09:44;Vargonen Teknoloji ve Bilisim Sanayi Ticaret Anoni
195.142.2.243;199484;{'CVE-2019-13917': 'CVE-2019-13917', 'CVE-2019-10149': 'CVE-2019-10149'};[993, 2083, 2086, 2087, 587, 110, 143, 80, 465, 995, 53, 21];2020-08-25 09:05:11;SAGLAYICI Teknoloji Bilisim Yayincilik Hiz. Ticare
212.58.5.151;8685;{'CVE-2019-13917': 'CVE-2019-13917', 'CVE-2019-10149': 'CVE-2019-10149'};[25, 587];2020-08-25 14:41:39;Doruk Iletisim ve Otomasyon Sanayi ve Ticaret A.S.
213.128.67.77;42926;{'CVE-2019-13917': 'CVE-2019-13917', 'CVE-2019-10149': 'CVE-2019-10149'};[993, 2082, 995, 2086, 2087, 587, 110, 143, 80, 465, 2083, 53, 443, 21];2020-08-25 05:08:11;Radore Veri Merkezi Hizmetleri A.S.
31.186.25.61;199484;{'CVE-2019-13917': 'CVE-2019-13917', 'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2016-9963': 'CVE-2016-9963'};[993, 995, 3306, 587, 110, 143, 80, 465, 21, 22, 111, 25, 443, 53];2020-08-25 16:02:04;SAGLAYICI Teknoloji Bilisim Yayincilik Hiz. Ticare
31.186.26.142;199484;{'CVE-2019-13917': 'CVE-2019-13917', 'CVE-2019-10149': 'CVE-2019-10149'};[993, 587, 995, 3306, 111, 110, 143, 80, 465, 53, 22, 25, 443, 21];2020-08-25 07:38:59;SAGLAYICI Teknoloji Bilisim Yayincilik Hiz. Ticare
31.186.29.135;199484;{'CVE-2019-13917': 'CVE-2019-13917', 'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2016-9963': 'CVE-2016-9963'};[993, 995, 3306, 587, 110, 143, 80, 465, 53, 22, 25, 443, 21];2020-08-25 02:56:33;SAGLAYICI Teknoloji Bilisim Yayincilik Hiz. Ticare
31.186.29.84;199484;{'CVE-2019-13917': 'CVE-2019-13917', 'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2016-9963': 'CVE-2016-9963'};[995, 3306, 587, 110, 80, 465, 21, 22, 25, 443, 53];2020-08-25 15:47:34;SAGLAYICI Teknoloji Bilisim Yayincilik Hiz. Ticare
31.207.83.102;42807;{'CVE-2019-13917': 'CVE-2019-13917', 'CVE-2019-10149': 'CVE-2019-10149'};[993, 2082, 2083, 2086, 2087, 3306, 587, 110, 143, 80, 465, 995, 53, 443];2020-08-25 20:26:51;Aerotek Bilisim Sanayi ve Ticaret
31.207.83.99;42807;{'CVE-2019-13917': 'CVE-2019-13917', 'CVE-2019-10149': 'CVE-2019-10149'};[993, 2082, 2083, 2086, 2087, 3306, 587, 110, 143, 80, 465, 995, 53, 443];2020-08-25 08:15:52;Aerotek Bilisim Sanayi ve Ticaret
37.75.13.138;199484;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[3389];2020-08-25 02:35:48;SAGLAYICI Teknoloji Bilisim Yayincilik Hiz. Ticare
89.35.52.151;61135;{'CVE-2020-0796': 'MS SMBv3 RCE (SMBGhost)'};[5357, 3389, 445];2020-08-25 11:46:40;Comnet Bilgi Iletisim Teknolojileri Ticaret A.s.
89.35.52.224;61135;{'CVE-2020-0796': 'MS SMBv3 RCE (SMBGhost)'};[5357, 3389, 445];2020-08-25 13:49:45;Comnet Bilgi Iletisim Teknolojileri Ticaret A.s.
