IP;ASN;{CVEs};[Ports];Time;AS_Desc
178.18.202.11;50941;{'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 2082, 995, 2086, 2087, 587, 110, 143, 80, 465, 2083, 21, 443, 2077];2020-07-22 07:44:08;Vargonen Teknoloji ve Bilisim Sanayi Ticaret Anoni
178.18.205.222;50941;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[80, 587, 110, 143, 8080, 21, 1433, 25, 1434, 3389, 53];2020-07-22 03:36:32;Vargonen Network
178.18.206.106;50941;{'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 995, 3306, 587, 110, 143, 465, 8083, 53, 22, 443, 21];2020-07-22 13:38:12;Vargonen Teknoloji ve Bilisim Sanayi Ticaret Anoni
178.18.206.71;50941;{'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 2082, 2083, 2086, 2087, 3306, 587, 110, 80, 465, 995, 21, 22, 443, 53];2020-07-22 02:38:10;Vargonen Teknoloji ve Bilisim Sanayi Ticaret Anoni
185.134.185.108;205725;{'CVE-2020-0796': 'MS SMBv3 RCE (SMBGhost)'};[2000, 445, 3389];2020-07-22 11:24:27;Selcuk Ecza Deposu Ticaret ve Sanayi Anonim Sirket
185.28.3.115;199484;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[3389, 445];2020-07-22 11:28:01;SAGLAYICI Teknoloji Bilisim Yayincilik Hiz. Ticare
193.164.5.248;61135;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[445, 3389];2020-07-22 03:54:32;Comnet Bilgi Iletisim Teknolojileri Ticaret A.s.
213.159.28.4;42807;{'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 2082, 995, 2086, 2087, 3306, 110, 143, 80, 465, 2083, 53, 443, 21];2020-07-22 05:57:02;Aerotek Bilisim Sanayi ve Ticaret
31.186.29.135;199484;{'CVE-2016-9963': 'CVE-2016-9963', 'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 995, 3306, 587, 110, 143, 80, 465, 53, 22, 25, 443, 21];2020-07-22 14:49:07;SAGLAYICI Teknoloji Bilisim Yayincilik Hiz. Ticare
31.207.83.100;42807;{'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 2083, 2086, 2087, 3306, 587, 110, 143, 80, 465, 995, 53, 443];2020-07-22 05:35:48;Aerotek Bilisim Sanayi ve Ticaret
31.207.83.102;42807;{'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 2082, 2083, 2086, 2087, 3306, 587, 110, 143, 80, 465, 995, 53, 443];2020-07-22 19:27:26;Aerotek Bilisim Sanayi ve Ticaret
31.210.74.181;42926;{'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 2083, 2086, 2087, 80, 587, 143, 2096, 465, 995, 53, 2079, 443, 2077, 21];2020-07-22 00:38:06;Radore Veri Merkezi Hizmetleri A.S.
31.210.74.182;42926;{'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 2082, 2083, 2086, 2087, 587, 110, 143, 80, 465, 995, 53, 443, 21];2020-07-22 04:32:31;Radore Veri Merkezi Hizmetleri A.S.
94.102.68.59;8685;{'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 2082, 2083, 2086, 2087, 3306, 587, 143, 111, 80, 465, 995, 53, 22, 443];2020-07-22 08:43:50;Doruk Iletisim ve Otomasyon Sanayi ve Ticaret A.S.
