IP;ASN;{CVEs};[Ports];Time;AS_Desc
178.18.196.13;50941;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[443, 587, 110, 143, 8880, 53, 25, 8090, 8443, 3389, 21];2020-08-20 14:30:35;Vargonen Teknoloji ve Bilisim Sanayi Ticaret Anoni
212.58.5.151;8685;{'CVE-2019-13917': 'CVE-2019-13917', 'CVE-2019-10149': 'CVE-2019-10149'};[25, 587];2020-08-20 10:09:43;Doruk Iletisim ve Otomasyon Sanayi ve Ticaret A.S.
213.128.67.74;42926;{'CVE-2019-13917': 'CVE-2019-13917', 'CVE-2019-10149': 'CVE-2019-10149'};[993, 2082, 2083, 2086, 2087, 587, 143, 110, 2095, 80, 465, 995, 53, 443, 21, 2096];2020-08-20 09:12:53;Radore Veri Merkezi Hizmetleri A.S.
213.128.67.75;42926;{'CVE-2019-13917': 'CVE-2019-13917', 'CVE-2019-10149': 'CVE-2019-10149'};[993, 2082, 2083, 2086, 2087, 587, 110, 143, 80, 465, 53, 443, 21];2020-08-20 14:46:09;Radore Veri Merkezi Hizmetleri A.S.
213.128.67.77;42926;{'CVE-2019-13917': 'CVE-2019-13917', 'CVE-2019-10149': 'CVE-2019-10149'};[993, 2082, 995, 2086, 2087, 587, 110, 143, 80, 465, 2083, 53, 443, 21];2020-08-20 05:22:02;Radore Veri Merkezi Hizmetleri A.S.
213.128.67.78;42926;{'CVE-2019-13917': 'CVE-2019-13917', 'CVE-2019-10149': 'CVE-2019-10149'};[993, 2082, 2083, 2086, 2087, 587, 110, 143, 465, 995, 21, 443, 53];2020-08-20 22:13:35;Radore Veri Merkezi Hizmetleri A.S.
213.155.122.82;8685;{'CVE-2019-19781': 'Citrix RCE (Shitrix)'};[80, 443, 22];2020-08-20 20:34:31;Doruk Iletisim ve Otomasyon Sanayi ve Ticaret A.S.
213.159.28.3;42807;{'CVE-2019-13917': 'CVE-2019-13917', 'CVE-2019-10149': 'CVE-2019-10149'};[993, 2082, 2083, 2086, 2087, 3306, 587, 110, 143, 80, 465, 995, 53, 22, 443, 21];2020-08-20 19:39:28;Aerotek Bilisim Sanayi ve Ticaret
31.186.26.132;199484;{'CVE-2019-13917': 'CVE-2019-13917', 'CVE-2019-10149': 'CVE-2019-10149'};[993, 995, 3306, 587, 110, 143, 80, 465, 21, 22, 111, 443, 53];2020-08-20 03:03:59;SAGLAYICI Teknoloji Bilisim Yayincilik Hiz. Ticare
31.186.26.136;199484;{'CVE-2019-13917': 'CVE-2019-13917', 'CVE-2019-10149': 'CVE-2019-10149'};[993, 995, 3306, 587, 110, 143, 80, 465, 21, 22, 111, 53];2020-08-20 14:28:59;SAGLAYICI Teknoloji Bilisim Yayincilik Hiz. Ticare
31.186.26.138;199484;{'CVE-2019-13917': 'CVE-2019-13917', 'CVE-2019-10149': 'CVE-2019-10149'};[993, 995, 3306, 587, 143, 110, 111, 80, 465, 53, 22, 443, 21];2020-08-20 03:18:19;SAGLAYICI Teknoloji Bilisim Yayincilik Hiz. Ticare
31.186.29.110;199484;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[8880, 3306, 110, 143, 80, 8401, 21, 1433, 8443, 3389, 53];2020-08-20 22:36:39;SAGLAYICI Teknoloji Bilisim Yayincilik Hiz. Ticare
31.186.29.63;199484;{'CVE-2019-13917': 'CVE-2019-13917', 'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2016-9963': 'CVE-2016-9963'};[993, 995, 3306, 587, 110, 143, 80, 465, 53, 22, 25, 443, 21];2020-08-20 12:22:58;SAGLAYICI Teknoloji Bilisim Yayincilik Hiz. Ticare
31.186.29.88;199484;{'CVE-2019-13917': 'CVE-2019-13917', 'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2016-9963': 'CVE-2016-9963'};[993, 995, 587, 110, 143, 80, 465, 53, 22];2020-08-20 06:46:29;SAGLAYICI Teknoloji Bilisim Yayincilik Hiz. Ticare
31.210.74.181;42926;{'CVE-2019-13917': 'CVE-2019-13917', 'CVE-2019-10149': 'CVE-2019-10149'};[993, 2083, 2086, 2087, 80, 587, 143, 2096, 465, 995, 53, 2079, 443, 2077, 21];2020-08-20 23:24:25;Radore Veri Merkezi Hizmetleri A.S.
31.3.0.237;21245;{'CVE-2020-0796': 'MS SMBv3 RCE (SMBGhost)'};[137, 445];2020-08-20 15:27:44;Medianova Internet Hizmetleri Ve Ticaret Anonim Si
79.98.134.220;42926;{'CVE-2019-13917': 'CVE-2019-13917', 'CVE-2019-10149': 'CVE-2019-10149'};[993, 2082, 2083, 2086, 2087, 587, 110, 143, 80, 465, 995, 53, 443, 21];2020-08-20 07:27:52;Radore Veri Merkezi Hizmetleri A.S.
89.35.52.122;61135;{'CVE-2020-0796': 'MS SMBv3 RCE (SMBGhost)'};[445, 3389];2020-08-20 18:13:46;Comnet Bilgi Iletisim Teknolojileri Ticaret A.s.
