IP;ASN;{CVEs};[Ports];Time;AS_Desc
178.18.196.83;50941;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[80, 3306, 587, 110, 143, 8880, 21, 25, 8090, 8443, 3389, 53];2020-08-05 00:27:07;Vargonen Teknoloji ve Bilisim Sanayi Ticaret Anoni
178.18.199.122;50941;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[9090, 80, 25, 1433, 8090, 443, 3389];2020-08-05 15:47:18;Vargonen Teknoloji ve Bilisim Sanayi Ticaret Anoni
178.18.199.124;50941;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[9090, 80, 25, 1433, 8090, 443, 3389];2020-08-05 07:04:32;Vargonen Teknoloji ve Bilisim Sanayi Ticaret Anoni
185.134.185.109;205725;{'CVE-2020-0796': 'MS SMBv3 RCE (SMBGhost)'};[2000, 139, 445];2020-08-05 05:50:41;Selcuk Ecza Deposu Ticaret ve Sanayi Anonim Sirket
185.15.43.229;42807;{'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 2082, 995, 2086, 2095, 3306, 587, 143, 110, 111, 80, 465, 2083, 53, 22, 443];2020-08-05 10:20:22;Aerotek Bilisim Sanayi ve Ticaret
185.28.3.115;199484;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[3389, 445];2020-08-05 09:36:19;SAGLAYICI Teknoloji Bilisim Yayincilik Hiz. Ticare
185.35.20.229;47894;{'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 995, 587, 110, 143, 80, 53, 22, 25, 443, 21];2020-08-05 13:51:59;Veriteknik Bilisim Basin Ve Yayin Limited Sirketi
185.93.69.28;42926;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[445, 3389];2020-08-05 18:01:56;Comnet Bilgi Iletisim Teknolojileri Ticaret A.s.
193.164.5.237;61135;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[445, 3389];2020-08-05 23:09:46;Comnet Bilgi Iletisim Teknolojileri Ticaret A.s.
193.164.5.244;61135;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[3389, 445];2020-08-05 13:46:33;Comnet Bilgi Iletisim Teknolojileri Ticaret A.s.
195.142.135.250;199484;{'CVE-2016-9963': 'CVE-2016-9963', 'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[587, 443, 110];2020-08-05 01:30:58;SAGLAYICI Teknoloji Bilisim Yayincilik Hiz. Ticare
213.159.28.3;42807;{'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 2082, 2083, 2086, 2087, 3306, 587, 110, 143, 80, 465, 995, 53, 22, 443, 21];2020-08-05 23:55:03;Aerotek Bilisim Sanayi ve Ticaret
213.159.28.5;42807;{'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 2083, 2086, 2087, 2095, 3306, 110, 143, 80, 465, 995, 53, 443, 21];2020-08-05 03:20:58;Aerotek Bilisim Sanayi ve Ticaret
213.159.28.6;42807;{'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 2082, 995, 2086, 2087, 2095, 3306, 587, 110, 143, 80, 465, 2083, 21, 443, 53];2020-08-05 03:19:19;Aerotek Bilisim Sanayi ve Ticaret
31.186.26.134;199484;{'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[587, 995, 3306, 111, 110, 143, 80, 465, 21, 22, 25, 443, 53];2020-08-05 21:42:05;SAGLAYICI Teknoloji Bilisim Yayincilik Hiz. Ticare
31.186.29.84;199484;{'CVE-2016-9963': 'CVE-2016-9963', 'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[995, 3306, 587, 110, 80, 465, 21, 22, 25, 443, 53];2020-08-05 03:04:36;SAGLAYICI Teknoloji Bilisim Yayincilik Hiz. Ticare
31.207.83.102;42807;{'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 2082, 2083, 2086, 2087, 3306, 587, 110, 143, 80, 465, 995, 53, 443];2020-08-05 18:14:31;Aerotek Bilisim Sanayi ve Ticaret
31.210.74.180;42926;{'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[2082, 2083, 2086, 2087, 587, 110, 143, 465, 995, 53, 443, 21];2020-08-05 22:52:58;Radore Veri Merkezi Hizmetleri A.S.
