IP;ASN;{CVEs};[Ports];Time;AS_Desc
178.18.196.14;50941;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[8880, 8443, 3306, 587, 143, 110, 8111, 80, 8085, 25, 8090, 443, 21, 3389, 53];2020-08-08 22:32:36;Vargonen Teknoloji ve Bilisim Sanayi Ticaret Anoni
178.18.197.6;43391;{'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 2082, 995, 2086, 2087, 3306, 587, 143, 80, 465, 2083, 53, 443, 21];2020-08-08 21:34:15;Netdirekt A.S.
178.18.199.74;50941;{'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 2082, 995, 2086, 2087, 587, 143, 80, 465, 2083, 53, 443, 21];2020-08-08 05:21:46;Vargonen Teknoloji ve Bilisim Sanayi Ticaret Anoni
213.128.67.77;42926;{'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 2082, 995, 2086, 2087, 587, 110, 143, 80, 465, 2083, 53, 443, 21];2020-08-08 18:48:30;Radore Veri Merkezi Hizmetleri A.S.
213.128.67.78;42926;{'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 2082, 2083, 2086, 2087, 587, 110, 143, 465, 995, 21, 443, 53];2020-08-08 06:38:42;Radore Veri Merkezi Hizmetleri A.S.
213.159.28.5;42807;{'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 2083, 2086, 2087, 2095, 3306, 110, 143, 80, 465, 995, 53, 443, 21];2020-08-08 19:29:03;Aerotek Bilisim Sanayi ve Ticaret
31.186.26.134;199484;{'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[587, 995, 3306, 111, 110, 143, 80, 465, 21, 22, 25, 443, 53];2020-08-08 17:39:00;SAGLAYICI Teknoloji Bilisim Yayincilik Hiz. Ticare
31.186.29.135;199484;{'CVE-2016-9963': 'CVE-2016-9963', 'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 995, 3306, 587, 110, 143, 80, 465, 53, 22, 25, 443, 21];2020-08-08 04:42:07;SAGLAYICI Teknoloji Bilisim Yayincilik Hiz. Ticare
31.186.8.173;199484;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[80, 25, 443, 3389, 137];2020-08-08 05:03:13;SAGLAYICI Teknoloji Bilisim Yayincilik Hiz. Ticare
31.207.82.133;42807;{'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 2082, 2083, 2086, 2087, 2079, 3306, 587, 110, 111, 80, 465, 995, 53, 143, 443, 21];2020-08-08 00:32:54;Aerotek Bilisim Sanayi ve Ticaret
31.210.74.179;42926;{'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 2082, 2083, 2086, 2087, 587, 110, 143, 80, 465, 995, 53, 443, 21];2020-08-08 03:35:39;Radore Veri Merkezi Hizmetleri A.S.
31.210.74.181;42926;{'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 2083, 2086, 2087, 80, 587, 143, 2096, 465, 995, 53, 2079, 443, 2077, 21];2020-08-08 01:24:26;Radore Veri Merkezi Hizmetleri A.S.
31.210.74.182;42926;{'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 2082, 2083, 2086, 2087, 587, 110, 143, 80, 465, 995, 53, 443, 21];2020-08-08 21:10:00;Radore Veri Merkezi Hizmetleri A.S.
79.98.134.219;42926;{'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[2082, 2083, 2086, 2087, 587, 110, 143, 80, 465, 995, 21, 443, 53];2020-08-08 07:01:59;Radore Veri Merkezi Hizmetleri A.S.
