IP;ASN;{CVEs};[Ports];Time;AS_Desc
178.18.196.11;50941;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[80, 8443, 3306, 110, 143, 8880, 53, 8085, 25, 8090, 443, 3389, 21];2020-07-01 07:45:43;Vargonen Teknoloji ve Bilisim Sanayi Ticaret Anoni
178.18.196.13;50941;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[443, 587, 110, 143, 8880, 53, 25, 8090, 8443, 3389, 21];2020-07-01 07:33:31;Vargonen Teknoloji ve Bilisim Sanayi Ticaret Anoni
178.18.205.118;50941;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[8080, 80, 21, 1433, 443, 3389, 53];2020-07-01 05:06:55;Vargonen Teknoloji ve Bilisim Sanayi Ticaret Anoni
178.18.206.71;50941;{'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 2082, 2083, 2086, 2087, 3306, 587, 110, 80, 465, 995, 21, 22, 443, 53];2020-07-01 23:02:51;Vargonen Teknoloji ve Bilisim Sanayi Ticaret Anoni
185.35.20.229;47894;{'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 995, 587, 110, 143, 80, 53, 22, 25, 443, 21];2020-07-01 03:03:18;Veriteknik Bilisim Basin Ve Yayin Limited Sirketi
193.164.5.8;61135;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[3389, 445];2020-07-01 22:08:31;Comnet Bilgi Iletisim Teknolojileri Ticaret A.s.
195.142.2.244;199484;{'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 995, 2086, 2087, 587, 110, 143, 80, 465, 2083, 53, 443, 21];2020-07-01 17:45:48;SAGLAYICI Teknoloji Bilisim Yayincilik Hiz. Ticare
212.58.4.80;8685;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[3389];2020-07-01 08:37:27;Doruk Iletisim ve Otomasyon Sanayi ve Ticaret A.S.
31.186.25.61;199484;{'CVE-2016-9963': 'CVE-2016-9963', 'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 995, 3306, 587, 110, 143, 80, 465, 21, 22, 111, 25, 443, 53];2020-07-01 17:31:08;SAGLAYICI Teknoloji Bilisim Yayincilik Hiz. Ticare
31.186.29.62;199484;{'CVE-2016-9963': 'CVE-2016-9963', 'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 995, 3306, 587, 110, 143, 80, 465, 53, 22, 25, 443, 21];2020-07-01 02:37:45;SAGLAYICI Teknoloji Bilisim Yayincilik Hiz. Ticare
31.186.29.63;199484;{'CVE-2016-9963': 'CVE-2016-9963', 'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 995, 3306, 587, 110, 143, 80, 465, 53, 22, 25, 443, 21];2020-07-01 06:27:43;SAGLAYICI Teknoloji Bilisim Yayincilik Hiz. Ticare
31.186.29.74;199484;{'CVE-2016-9963': 'CVE-2016-9963', 'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 995, 3306, 587, 110, 143, 80, 465, 53, 22, 25, 443, 21];2020-07-01 15:56:57;SAGLAYICI Teknoloji Bilisim Yayincilik Hiz. Ticare
31.207.82.135;42807;{'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 2082, 2083, 2086, 2087, 3306, 587, 143, 110, 111, 80, 465, 995, 53, 123, 443, 2096];2020-07-01 04:11:02;Aerotek Bilisim Sanayi ve Ticaret
31.210.74.180;42926;{'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[2082, 2083, 2086, 2087, 587, 110, 143, 465, 995, 53, 443, 21];2020-07-01 05:17:11;Radore Veri Merkezi Hizmetleri A.S.
37.75.13.138;199484;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[3389];2020-07-01 03:00:12;SAGLAYICI Teknoloji Bilisim Yayincilik Hiz. Ticare
94.102.68.59;8685;{'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 2082, 2083, 2086, 2087, 3306, 587, 143, 111, 80, 465, 995, 53, 22, 443];2020-07-01 23:47:08;Doruk Iletisim ve Otomasyon Sanayi ve Ticaret A.S.
