IP;ASN;{CVEs};[Ports];Time;AS_Desc
178.18.199.125;50941;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[9090, 80, 1433, 25, 443, 3389];2020-06-18 19:52:20;Vargonen Teknoloji ve Bilisim Sanayi Ticaret Anoni
178.18.205.221;50941;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[8080, 587, 110, 143, 80, 21, 25, 1433, 1434, 443, 3389, 53];2020-06-18 05:39:38;Vargonen Teknoloji ve Bilisim Sanayi Ticaret Anoni
185.132.126.100;42926;{'MS17-010': 'MS17-010'};[139, 3389, 445];2020-06-18 11:31:34;Comnet Bilgi Iletisim Teknolojileri Ticaret A.s.
185.134.185.107;205725;{'CVE-2020-0796': 'MS SMBv3 RCE (SMBGhost)'};[2000, 445, 3389];2020-06-18 22:40:44;Selcuk Ecza Deposu Ticaret ve Sanayi Anonim Sirket
185.93.69.25;42926;{'CVE-2020-0796': 'MS SMBv3 RCE (SMBGhost)'};[445, 3389];2020-06-18 06:35:38;Comnet Bilgi Iletisim Teknolojileri Ticaret A.s.
193.164.5.7;61135;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[3389, 445];2020-06-18 12:01:08;Comnet Bilgi Iletisim Teknolojileri Ticaret A.s.
194.1.192.109;210107;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[3389];2020-06-18 17:19:51;Plusweb Sunucu Internet Hizmetleri Ticaret Limited
213.128.67.77;42926;{'CVE-2019-13917': 'CVE-2019-13917', 'CVE-2019-10149': 'CVE-2019-10149'};[993, 2082, 995, 2086, 2087, 587, 110, 143, 80, 465, 2083, 53, 443, 21];2020-06-18 21:49:58;Radore Veri Merkezi Hizmetleri A.S.
213.128.74.252;42926;{'CVE-2019-13917': 'CVE-2019-13917', 'CVE-2019-10149': 'CVE-2019-10149'};[993, 2082, 995, 2086, 2087, 587, 110, 143, 80, 465, 2083, 21, 443, 53];2020-06-18 14:58:42;Radore Veri Merkezi Hizmetleri A.S.
213.159.28.254;42807;{'CVE-2019-13917': 'CVE-2019-13917', 'CVE-2019-10149': 'CVE-2019-10149'};[993, 2082, 2083, 2086, 2087, 587, 110, 143, 80, 465, 995, 53, 443];2020-06-18 22:13:50;Aerotek Bilisim Sanayi ve Ticaret
31.186.26.138;199484;{'CVE-2019-13917': 'CVE-2019-13917', 'CVE-2019-10149': 'CVE-2019-10149'};[993, 995, 3306, 587, 143, 110, 111, 80, 465, 53, 22, 443, 21];2020-06-18 17:32:39;SAGLAYICI Teknoloji Bilisim Yayincilik Hiz. Ticare
37.75.10.78;199484;{'CVE-2019-13917': 'CVE-2019-13917', 'CVE-2019-10149': 'CVE-2019-10149'};[993, 2082, 2083, 2086, 2087, 3306, 587, 110, 143, 80, 465, 995, 21, 22, 443, 53];2020-06-18 17:50:30;SAGLAYICI Teknoloji Bilisim Yayincilik Hiz. Ticare
77.223.131.161;43391;{'CVE-2019-13917': 'CVE-2019-13917', 'CVE-2019-10149': 'CVE-2019-10149'};[993, 995, 3306, 587, 110, 143, 80, 465, 21, 22, 25, 53];2020-06-18 23:55:42;Netdirekt A.S.
78.40.229.74;43391;{'CVE-2019-13917': 'CVE-2019-13917', 'CVE-2019-10149': 'CVE-2019-10149'};[993, 995, 3306, 587, 110, 143, 80, 465, 21, 22, 25, 443, 53];2020-06-18 15:24:29;Netdirekt A.S.
93.177.101.22;61135;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[3389];2020-06-18 13:28:11;Comnet Bilgi Iletisim Teknolojileri Ticaret A.s.
94.102.67.242;8685;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[3389, 445];2020-06-18 15:20:40;Doruk Iletisim ve Otomasyon Sanayi ve Ticaret A.S.
