IP;ASN;{CVEs};[Ports];Time;AS_Desc
178.18.196.82;50941;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[80, 3306, 587, 110, 143, 8880, 21, 25, 8090, 3389, 53];2020-07-18 18:44:35;Vargonen Teknoloji ve Bilisim Sanayi Ticaret Anoni
178.18.197.6;43391;{'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 2082, 995, 2086, 2087, 3306, 587, 143, 80, 465, 2083, 53, 443, 21];2020-07-18 02:00:19;Netdirekt A.S.
178.18.202.18;50941;{'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 2082, 995, 2096, 2087, 587, 110, 143, 80, 465, 2083, 53, 443, 21];2020-07-18 19:17:59;Vargonen Teknoloji ve Bilisim Sanayi Ticaret Anoni
185.132.126.70;42926;{'CVE-2020-0796': 'MS SMBv3 RCE (SMBGhost)'};[3389, 445];2020-07-18 20:29:18;Comnet Bilgi Iletisim Teknolojileri Ticaret A.s.
185.134.185.106;205725;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[139, 3389, 445];2020-07-18 13:16:43;Selcuk Ecza Deposu Ticaret ve Sanayi Anonim Sirket
185.93.69.25;42926;{'CVE-2020-0796': 'MS SMBv3 RCE (SMBGhost)'};[445, 3389];2020-07-18 16:59:18;Comnet Bilgi Iletisim Teknolojileri Ticaret A.s.
193.164.5.248;61135;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[445, 3389];2020-07-18 10:27:40;Comnet Bilgi Iletisim Teknolojileri Ticaret A.s.
212.58.4.154;8685;{'CVE-2016-9963': 'CVE-2016-9963', 'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 2082, 2083, 2086, 2087, 3306, 587, 110, 143, 80, 465, 995, 53, 22, 443, 21, 2079];2020-07-18 18:00:50;Doruk Iletisim ve Otomasyon Sanayi ve Ticaret A.S.
212.58.4.80;8685;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[3389];2020-07-18 21:46:50;Doruk Iletisim ve Otomasyon Sanayi ve Ticaret A.S.
213.159.28.5;42807;{'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 2083, 2086, 2087, 2095, 3306, 110, 143, 80, 465, 995, 53, 443, 21];2020-07-18 17:25:33;Aerotek Bilisim Sanayi ve Ticaret
31.186.25.61;199484;{'CVE-2016-9963': 'CVE-2016-9963', 'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 995, 3306, 587, 110, 143, 80, 465, 21, 22, 111, 25, 443, 53];2020-07-18 08:58:30;SAGLAYICI Teknoloji Bilisim Yayincilik Hiz. Ticare
31.207.82.135;42807;{'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 2082, 2083, 2086, 2087, 3306, 587, 143, 110, 111, 80, 465, 995, 53, 123, 443, 2096];2020-07-18 18:00:51;Aerotek Bilisim Sanayi ve Ticaret
31.207.83.99;42807;{'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 2082, 2083, 2086, 2087, 3306, 587, 110, 143, 80, 465, 995, 53, 443];2020-07-18 16:08:06;Aerotek Bilisim Sanayi ve Ticaret
31.210.74.182;42926;{'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 2082, 2083, 2086, 2087, 587, 110, 143, 80, 465, 995, 53, 443, 21];2020-07-18 01:26:18;Radore Veri Merkezi Hizmetleri A.S.
89.35.52.101;61135;{'CVE-2020-0796': 'MS SMBv3 RCE (SMBGhost)'};[3389, 445];2020-07-18 22:38:41;Comnet Bilgi Iletisim Teknolojileri Ticaret A.s.
