IP;ASN;{CVEs};[Ports];Time;AS_Desc
178.18.196.86;50941;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[8880, 3306, 587, 110, 143, 80, 21, 8085, 25, 8090, 8443, 3389, 53];2020-08-10 10:06:46;Vargonen Teknoloji ve Bilisim Sanayi Ticaret Anoni
178.18.197.6;43391;{'CVE-2019-13917': 'CVE-2019-13917', 'CVE-2019-10149': 'CVE-2019-10149'};[993, 2082, 995, 2086, 2087, 3306, 587, 143, 80, 465, 2083, 53, 443, 21];2020-08-10 02:49:35;Netdirekt A.S.
178.18.199.122;50941;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[9090, 80, 25, 1433, 8090, 443, 3389];2020-08-10 13:07:42;Vargonen Teknoloji ve Bilisim Sanayi Ticaret Anoni
185.93.69.40;61135;{'CVE-2019-13917': 'CVE-2019-13917', 'CVE-2019-10149': 'CVE-2019-10149'};[993, 2082, 2083, 2086, 2087, 3306, 587, 110, 143, 80, 465, 995, 53, 443, 21];2020-08-10 14:45:57;Comnet Bilgi Iletisim Teknolojileri Ticaret A.s.
195.142.2.242;199484;{'CVE-2019-13917': 'CVE-2019-13917', 'CVE-2019-10149': 'CVE-2019-10149'};[993, 2083, 2086, 2087, 587, 143, 80, 465, 995, 53, 443, 21];2020-08-10 00:12:39;SAGLAYICI Teknoloji Bilisim Yayincilik Hiz. Ticare
195.142.2.244;199484;{'CVE-2019-13917': 'CVE-2019-13917', 'CVE-2019-10149': 'CVE-2019-10149'};[993, 995, 2086, 2087, 587, 110, 143, 80, 465, 2083, 53, 443, 21];2020-08-10 14:43:49;SAGLAYICI Teknoloji Bilisim Yayincilik Hiz. Ticare
213.128.67.77;42926;{'CVE-2019-13917': 'CVE-2019-13917', 'CVE-2019-10149': 'CVE-2019-10149'};[993, 2082, 995, 2086, 2087, 587, 110, 143, 80, 465, 2083, 53, 443, 21];2020-08-10 09:37:57;Radore Veri Merkezi Hizmetleri A.S.
31.186.26.135;199484;{'CVE-2019-13917': 'CVE-2019-13917', 'CVE-2019-10149': 'CVE-2019-10149'};[993, 995, 3306, 587, 110, 143, 80, 465, 53, 22, 111, 25, 443, 21];2020-08-10 07:35:21;SAGLAYICI Teknoloji Bilisim Yayincilik Hiz. Ticare
31.186.26.141;199484;{'CVE-2019-13917': 'CVE-2019-13917', 'CVE-2019-10149': 'CVE-2019-10149'};[993, 995, 3306, 587, 143, 110, 111, 80, 465, 53, 22, 443];2020-08-10 23:28:08;SAGLAYICI Teknoloji Bilisim Yayincilik Hiz. Ticare
31.186.29.110;199484;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[8880, 3306, 110, 143, 80, 8401, 21, 1433, 8443, 3389, 53];2020-08-10 18:55:36;SAGLAYICI Teknoloji Bilisim Yayincilik Hiz. Ticare
31.186.29.135;199484;{'CVE-2019-13917': 'CVE-2019-13917', 'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2016-9963': 'CVE-2016-9963'};[993, 995, 3306, 587, 110, 143, 80, 465, 53, 22, 25, 443, 21];2020-08-10 14:42:34;SAGLAYICI Teknoloji Bilisim Yayincilik Hiz. Ticare
31.186.29.63;199484;{'CVE-2019-13917': 'CVE-2019-13917', 'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2016-9963': 'CVE-2016-9963'};[993, 995, 3306, 587, 110, 143, 80, 465, 53, 22, 25, 443, 21];2020-08-10 11:12:51;SAGLAYICI Teknoloji Bilisim Yayincilik Hiz. Ticare
31.207.82.135;42807;{'CVE-2019-13917': 'CVE-2019-13917', 'CVE-2019-10149': 'CVE-2019-10149'};[993, 2082, 2083, 2086, 2087, 3306, 587, 143, 110, 111, 80, 465, 995, 53, 123, 443, 2096];2020-08-10 22:42:05;Aerotek Bilisim Sanayi ve Ticaret
81.215.15.39;9121;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[8080, 8081, 443, 3389];2020-08-10 20:43:49;Turk Telekom
89.35.52.122;61135;{'CVE-2020-0796': 'MS SMBv3 RCE (SMBGhost)'};[445, 3389];2020-08-10 10:21:57;Comnet Bilgi Iletisim Teknolojileri Ticaret A.s.
