IP;ASN;{CVEs};[Ports];Time;AS_Desc
178.18.196.83;50941;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[80, 3306, 587, 110, 143, 8880, 21, 25, 8090, 8443, 3389, 53];2020-08-18 00:48:17;Vargonen Teknoloji ve Bilisim Sanayi Ticaret Anoni
193.164.5.2;61135;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[3389, 445];2020-08-18 03:53:19;Comnet Bilgi Iletisim Teknolojileri Ticaret A.s.
193.164.5.233;61135;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[445, 3389];2020-08-18 14:22:29;Comnet Bilgi Iletisim Teknolojileri Ticaret A.s.
195.142.1.92;199484;{'CVE-2019-13917': 'CVE-2019-13917', 'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2016-9963': 'CVE-2016-9963'};[993, 995, 3306, 587, 110, 143, 80, 465, 53, 22, 25, 443, 21];2020-08-18 13:47:56;SAGLAYICI Teknoloji Bilisim Yayincilik Hiz. Ticare
195.142.2.242;199484;{'CVE-2019-13917': 'CVE-2019-13917', 'CVE-2019-10149': 'CVE-2019-10149'};[993, 2083, 2086, 2087, 587, 143, 80, 465, 995, 53, 443, 21];2020-08-18 06:49:16;SAGLAYICI Teknoloji Bilisim Yayincilik Hiz. Ticare
195.142.2.245;199484;{'CVE-2019-13917': 'CVE-2019-13917', 'CVE-2019-10149': 'CVE-2019-10149'};[993, 2083, 2086, 2087, 587, 110, 143, 80, 465, 53, 443, 21];2020-08-18 13:36:57;SAGLAYICI Teknoloji Bilisim Yayincilik Hiz. Ticare
213.128.67.75;42926;{'CVE-2019-13917': 'CVE-2019-13917', 'CVE-2019-10149': 'CVE-2019-10149'};[993, 2082, 2083, 2086, 2087, 587, 110, 143, 80, 465, 53, 443, 21];2020-08-18 20:16:58;Radore Veri Merkezi Hizmetleri A.S.
31.186.26.140;199484;{'CVE-2019-13917': 'CVE-2019-13917', 'CVE-2019-10149': 'CVE-2019-10149'};[993, 443, 3306, 587, 110, 111, 80, 465, 995, 53, 22, 25, 143, 21];2020-08-18 04:39:20;SAGLAYICI Teknoloji Bilisim Yayincilik Hiz. Ticare
37.1.145.250;50941;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[8080, 80, 8081, 8083, 84, 21, 1433, 1434, 3389];2020-08-18 02:09:23;Vargonen Teknoloji ve Bilisim Sanayi Ticaret Anoni
89.35.52.158;61135;{'CVE-2020-0796': 'MS SMBv3 RCE (SMBGhost)'};[5357, 3389, 445];2020-08-18 14:21:41;Comnet Bilgi Iletisim Teknolojileri Ticaret A.s.
