IP;ASN;{CVEs};[Ports];Time;AS_Desc
178.157.11.109;42807;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[554, 10243, 3389];2020-06-20 22:05:44;Aerotek Bilisim Sanayi ve Ticaret
178.18.196.142;50941;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[80, 1433, 1434, 3389];2020-06-20 22:20:21;Vargonen Teknoloji ve Bilisim Sanayi Ticaret Anoni
178.18.196.83;50941;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[80, 3306, 587, 110, 143, 8880, 21, 25, 8090, 8443, 3389, 53];2020-06-20 23:31:02;Vargonen Teknoloji ve Bilisim Sanayi Ticaret Anoni
178.18.206.106;50941;{'CVE-2019-13917': 'CVE-2019-13917', 'CVE-2019-10149': 'CVE-2019-10149'};[993, 995, 3306, 587, 110, 143, 465, 8083, 53, 22, 443, 21];2020-06-20 18:38:51;Vargonen Teknoloji ve Bilisim Sanayi Ticaret Anoni
185.132.126.100;42926;{'MS17-010': 'MS17-010'};[139, 3389, 445];2020-06-20 03:12:39;Comnet Bilgi Iletisim Teknolojileri Ticaret A.s.
193.164.5.182;unknown;{'CVE-2020-0796': 'MS SMBv3 RCE (SMBGhost)'};[445];2020-06-20 19:43:37;Comnet Bilgi Iletisim Teknolojileri Ticaret A.s.
195.142.2.245;199484;{'CVE-2019-13917': 'CVE-2019-13917', 'CVE-2019-10149': 'CVE-2019-10149'};[993, 2083, 2086, 2087, 587, 110, 143, 80, 465, 53, 443, 21];2020-06-20 18:57:12;SAGLAYICI Teknoloji Bilisim Yayincilik Hiz. Ticare
213.128.67.78;42926;{'CVE-2019-13917': 'CVE-2019-13917', 'CVE-2019-10149': 'CVE-2019-10149'};[993, 2082, 2083, 2086, 2087, 587, 110, 143, 465, 995, 21, 443, 53];2020-06-20 21:07:42;Radore Veri Merkezi Hizmetleri A.S.
213.159.28.5;42807;{'CVE-2019-13917': 'CVE-2019-13917', 'CVE-2019-10149': 'CVE-2019-10149'};[993, 2083, 2086, 2087, 2095, 3306, 110, 143, 80, 465, 995, 53, 443, 21];2020-06-20 21:55:00;Aerotek Bilisim Sanayi ve Ticaret
31.186.26.135;199484;{'CVE-2019-13917': 'CVE-2019-13917', 'CVE-2019-10149': 'CVE-2019-10149'};[993, 995, 3306, 587, 110, 143, 80, 465, 53, 22, 111, 25, 443, 21];2020-06-20 18:12:58;SAGLAYICI Teknoloji Bilisim Yayincilik Hiz. Ticare
31.186.26.144;199484;{'CVE-2019-13917': 'CVE-2019-13917', 'CVE-2019-10149': 'CVE-2019-10149'};[993, 995, 3306, 587, 143, 110, 111, 80, 465, 21, 22, 25, 443, 53];2020-06-20 15:21:08;SAGLAYICI Teknoloji Bilisim Yayincilik Hiz. Ticare
31.207.83.98;42807;{'CVE-2019-13917': 'CVE-2019-13917', 'CVE-2019-10149': 'CVE-2019-10149'};[993, 2082, 2083, 2087, 3306, 587, 110, 143, 80, 465, 995, 53, 443];2020-06-20 12:15:47;Aerotek Bilisim Sanayi ve Ticaret
31.207.83.99;42807;{'CVE-2019-13917': 'CVE-2019-13917', 'CVE-2019-10149': 'CVE-2019-10149'};[993, 2082, 2083, 2086, 2087, 3306, 587, 110, 143, 80, 465, 995, 53, 443];2020-06-20 22:20:24;Aerotek Bilisim Sanayi ve Ticaret
31.210.74.179;42926;{'CVE-2019-13917': 'CVE-2019-13917', 'CVE-2019-10149': 'CVE-2019-10149'};[993, 2082, 2083, 2086, 2087, 587, 110, 143, 80, 465, 995, 53, 443, 21];2020-06-20 14:54:53;Radore Veri Merkezi Hizmetleri A.S.
78.40.229.186;43391;{'CVE-2019-13917': 'CVE-2019-13917', 'CVE-2019-10149': 'CVE-2019-10149'};[993, 995, 3306, 587, 110, 143, 80, 465, 53, 22, 25, 443, 21];2020-06-20 14:34:29;Netdirekt A.S.
93.187.206.35;43391;{'CVE-2019-13917': 'CVE-2019-13917', 'CVE-2019-10149': 'CVE-2019-10149'};[993, 995, 3306, 587, 110, 143, 80, 465, 53, 443, 21];2020-06-20 11:30:22;Netdirekt A.S.
93.187.207.28;43391;{'CVE-2019-13917': 'CVE-2019-13917', 'CVE-2019-10149': 'CVE-2019-10149'};[993, 995, 3306, 587, 110, 143, 80, 465, 53, 22, 443, 21];2020-06-20 22:38:21;Netdirekt A.S.
94.102.68.59;8685;{'CVE-2019-13917': 'CVE-2019-13917', 'CVE-2019-10149': 'CVE-2019-10149'};[993, 2082, 2083, 2086, 2087, 3306, 587, 143, 111, 80, 465, 995, 53, 22, 443];2020-06-20 16:31:05;Doruk Iletisim ve Otomasyon Sanayi ve Ticaret A.S.
