IP;ASN;{CVEs};[Ports];Time;AS_Desc
178.18.202.10;50941;{'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 2082, 995, 2086, 2087, 587, 110, 143, 80, 2083, 53, 443, 21];2020-07-14 13:33:41;Vargonen Teknoloji ve Bilisim Sanayi Ticaret Anoni
178.18.206.106;50941;{'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 995, 3306, 587, 110, 143, 465, 8083, 53, 22, 443, 21];2020-07-14 04:12:54;Vargonen Teknoloji ve Bilisim Sanayi Ticaret Anoni
185.134.185.16;205725;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[8001, 9443, 5060, 5222, 8008, 137, 80, 8080, 5269, 443, 3389];2020-07-14 14:26:54;Selcuk Ecza Deposu Ticaret ve Sanayi Anonim Sirket
193.164.5.237;61135;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[445, 3389];2020-07-14 02:54:24;Comnet Bilgi Iletisim Teknolojileri Ticaret A.s.
195.142.135.250;199484;{'CVE-2016-9963': 'CVE-2016-9963', 'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[587, 443, 110];2020-07-14 10:58:09;SAGLAYICI Teknoloji Bilisim Yayincilik Hiz. Ticare
195.142.2.243;199484;{'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 2083, 2086, 2087, 587, 110, 143, 80, 465, 995, 53, 21];2020-07-14 19:08:36;SAGLAYICI Teknoloji Bilisim Yayincilik Hiz. Ticare
212.58.4.8;8685;{'CVE-2016-9963': 'CVE-2016-9963', 'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 2082, 2083, 2086, 2087, 3306, 587, 110, 143, 80, 465, 995, 53, 22, 2096, 21];2020-07-14 14:21:11;Doruk Iletisim ve Otomasyon Sanayi ve Ticaret A.S.
213.128.67.74;42926;{'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 2082, 2083, 2086, 2087, 587, 143, 110, 2095, 80, 465, 995, 53, 443, 21, 2096];2020-07-14 12:25:22;Radore Veri Merkezi Hizmetleri A.S.
213.159.28.3;42807;{'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 2082, 2083, 2086, 2087, 3306, 587, 110, 143, 80, 465, 995, 53, 22, 443, 21];2020-07-14 13:52:57;Aerotek Bilisim Sanayi ve Ticaret
31.186.26.137;199484;{'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 587, 3306, 111, 110, 143, 465, 995, 53, 22, 25, 443, 21];2020-07-14 04:17:56;SAGLAYICI Teknoloji Bilisim Yayincilik Hiz. Ticare
31.186.26.141;199484;{'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 995, 3306, 587, 143, 110, 111, 80, 465, 53, 22, 443];2020-07-14 20:11:42;SAGLAYICI Teknoloji Bilisim Yayincilik Hiz. Ticare
31.186.29.63;199484;{'CVE-2016-9963': 'CVE-2016-9963', 'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 995, 3306, 587, 110, 143, 80, 465, 53, 22, 25, 443, 21];2020-07-14 17:17:17;SAGLAYICI Teknoloji Bilisim Yayincilik Hiz. Ticare
31.207.83.99;42807;{'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 2082, 2083, 2086, 2087, 3306, 587, 110, 143, 80, 465, 995, 53, 443];2020-07-14 02:52:24;Aerotek Bilisim Sanayi ve Ticaret
31.210.74.179;42926;{'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 2082, 2083, 2086, 2087, 587, 110, 143, 80, 465, 995, 53, 443, 21];2020-07-14 08:08:01;Radore Veri Merkezi Hizmetleri A.S.
31.210.74.180;42926;{'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[2082, 2083, 2086, 2087, 587, 110, 143, 465, 995, 53, 443, 21];2020-07-14 14:27:56;Radore Veri Merkezi Hizmetleri A.S.
79.98.134.219;42926;{'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[2082, 2083, 2086, 2087, 587, 110, 143, 80, 465, 995, 21, 443, 53];2020-07-14 18:20:30;Radore Veri Merkezi Hizmetleri A.S.
79.98.134.220;42926;{'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 2082, 2083, 2086, 2087, 587, 110, 143, 80, 465, 995, 53, 443, 21];2020-07-14 16:28:27;Radore Veri Merkezi Hizmetleri A.S.
