IP;ASN;{CVEs};[Ports];Time;AS_Desc
178.18.197.6;43391;{'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 2082, 995, 2086, 2087, 3306, 587, 143, 80, 465, 2083, 53, 443, 21];2020-07-06 16:46:31;Netdirekt A.S.
185.93.69.25;42926;{'CVE-2020-0796': 'MS SMBv3 RCE (SMBGhost)'};[445, 3389];2020-07-06 16:07:15;Comnet Bilgi Iletisim Teknolojileri Ticaret A.s.
195.142.109.180;199484;{'CVE-2020-0796': 'MS SMBv3 RCE (SMBGhost)'};[8083, 445];2020-07-06 04:48:26;SAGLAYICI Teknoloji Bilisim Yayincilik Hiz. Ticare
195.142.2.244;199484;{'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 995, 2086, 2087, 587, 110, 143, 80, 465, 2083, 53, 443, 21];2020-07-06 01:36:43;SAGLAYICI Teknoloji Bilisim Yayincilik Hiz. Ticare
212.58.4.154;8685;{'CVE-2016-9963': 'CVE-2016-9963', 'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 2082, 2083, 2086, 2087, 3306, 587, 110, 143, 80, 465, 995, 53, 22, 443, 21, 2079];2020-07-06 13:13:04;Doruk Iletisim ve Otomasyon Sanayi ve Ticaret A.S.
31.186.25.61;199484;{'CVE-2016-9963': 'CVE-2016-9963', 'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 995, 3306, 587, 110, 143, 80, 465, 21, 22, 111, 25, 443, 53];2020-07-06 07:20:03;SAGLAYICI Teknoloji Bilisim Yayincilik Hiz. Ticare
31.186.26.132;199484;{'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 995, 3306, 587, 110, 143, 80, 465, 21, 22, 111, 443, 53];2020-07-06 23:17:31;SAGLAYICI Teknoloji Bilisim Yayincilik Hiz. Ticare
31.186.26.139;199484;{'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 995, 3306, 587, 110, 111, 80, 465, 21, 22, 25, 143, 443, 53];2020-07-06 16:27:01;SAGLAYICI Teknoloji Bilisim Yayincilik Hiz. Ticare
31.186.26.143;199484;{'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 995, 587, 143, 110, 111, 80, 21, 22, 443, 53];2020-07-06 04:54:28;SAGLAYICI Teknoloji Bilisim Yayincilik Hiz. Ticare
31.186.29.135;199484;{'CVE-2016-9963': 'CVE-2016-9963', 'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 995, 3306, 587, 110, 143, 80, 465, 53, 22, 25, 443, 21];2020-07-06 13:19:27;SAGLAYICI Teknoloji Bilisim Yayincilik Hiz. Ticare
31.186.29.62;199484;{'CVE-2016-9963': 'CVE-2016-9963', 'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 995, 3306, 587, 110, 143, 80, 465, 53, 22, 25, 443, 21];2020-07-06 10:08:47;SAGLAYICI Teknoloji Bilisim Yayincilik Hiz. Ticare
31.186.29.74;199484;{'CVE-2016-9963': 'CVE-2016-9963', 'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 995, 3306, 587, 110, 143, 80, 465, 53, 22, 25, 443, 21];2020-07-06 01:25:59;SAGLAYICI Teknoloji Bilisim Yayincilik Hiz. Ticare
31.207.83.98;42807;{'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 2082, 2083, 2087, 3306, 587, 110, 143, 80, 465, 995, 53, 443];2020-07-06 08:46:16;Aerotek Bilisim Sanayi ve Ticaret
31.210.74.181;42926;{'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 2083, 2086, 2087, 80, 587, 143, 2096, 465, 995, 53, 2079, 443, 2077, 21];2020-07-06 05:29:36;Radore Veri Merkezi Hizmetleri A.S.
89.35.52.122;61135;{'CVE-2020-0796': 'MS SMBv3 RCE (SMBGhost)'};[445, 3389];2020-07-06 16:44:18;Comnet Bilgi Iletisim Teknolojileri Ticaret A.s.
