IP;ASN;{CVEs};[Ports];Time;AS_Desc
178.18.196.13;50941;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[443, 587, 110, 143, 8880, 53, 25, 8090, 8443, 3389, 21];2020-08-04 21:01:28;Vargonen Teknoloji ve Bilisim Sanayi Ticaret Anoni
178.18.206.71;50941;{'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 2082, 2083, 2086, 2087, 3306, 587, 110, 80, 465, 995, 21, 22, 443, 53];2020-08-04 12:49:05;Vargonen Teknoloji ve Bilisim Sanayi Ticaret Anoni
185.134.185.109;205725;{'CVE-2020-0796': 'MS SMBv3 RCE (SMBGhost)'};[2000, 139, 445];2020-08-04 22:30:39;Selcuk Ecza Deposu Ticaret ve Sanayi Anonim Sirket
185.35.20.229;47894;{'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 995, 587, 110, 143, 80, 53, 22, 25, 443, 21];2020-08-04 04:18:17;Veriteknik Bilisim Basin Ve Yayin Limited Sirketi
193.164.5.229;61135;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[3389, 445];2020-08-04 09:42:29;Comnet Bilgi Iletisim Teknolojileri Ticaret A.s.
193.164.5.233;61135;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[445, 3389];2020-08-04 00:55:23;Comnet Bilgi Iletisim Teknolojileri Ticaret A.s.
195.142.1.92;199484;{'CVE-2016-9963': 'CVE-2016-9963', 'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 995, 3306, 587, 110, 143, 80, 465, 53, 22, 25, 443, 21];2020-08-04 22:41:43;SAGLAYICI Teknoloji Bilisim Yayincilik Hiz. Ticare
212.58.4.8;8685;{'CVE-2016-9963': 'CVE-2016-9963', 'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 2082, 2083, 2086, 2087, 3306, 587, 110, 143, 80, 465, 995, 53, 22, 2096, 21];2020-08-04 20:29:17;Doruk Iletisim ve Otomasyon Sanayi ve Ticaret A.S.
213.128.67.77;42926;{'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 2082, 995, 2086, 2087, 587, 110, 143, 80, 465, 2083, 53, 443, 21];2020-08-04 16:55:33;Radore Veri Merkezi Hizmetleri A.S.
213.159.28.4;42807;{'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 2082, 995, 2086, 2087, 3306, 110, 143, 80, 465, 2083, 53, 443, 21];2020-08-04 02:34:58;Aerotek Bilisim Sanayi ve Ticaret
