IP;ASN;{CVEs};[Ports];Time;AS_Desc
178.18.199.122;50941;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[9090, 80, 25, 1433, 8090, 443, 3389];2020-07-25 02:54:12;Vargonen Teknoloji ve Bilisim Sanayi Ticaret Anoni
178.18.202.18;50941;{'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 2082, 995, 2096, 2087, 587, 110, 143, 80, 465, 2083, 53, 443, 21];2020-07-25 22:11:46;Vargonen Teknoloji ve Bilisim Sanayi Ticaret Anoni
193.164.5.235;61135;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[445, 3389];2020-07-25 01:03:46;Comnet Bilgi Iletisim Teknolojileri Ticaret A.s.
193.164.5.250;61135;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[3389, 445];2020-07-25 05:27:04;Comnet Bilgi Iletisim Teknolojileri Ticaret A.s.
193.164.5.252;61135;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[445, 3389];2020-07-25 01:04:32;Comnet Bilgi Iletisim Teknolojileri Ticaret A.s.
195.142.2.243;199484;{'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 2083, 2086, 2087, 587, 110, 143, 80, 465, 995, 53, 21];2020-07-25 21:48:21;SAGLAYICI Teknoloji Bilisim Yayincilik Hiz. Ticare
212.58.4.8;8685;{'CVE-2016-9963': 'CVE-2016-9963', 'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 2082, 2083, 2086, 2087, 3306, 587, 110, 143, 80, 465, 995, 53, 22, 2096, 21];2020-07-25 00:46:58;Doruk Iletisim ve Otomasyon Sanayi ve Ticaret A.S.
213.128.67.75;42926;{'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 2082, 2083, 2086, 2087, 587, 110, 143, 80, 465, 53, 443, 21];2020-07-25 01:06:15;Radore Veri Merkezi Hizmetleri A.S.
213.128.67.77;42926;{'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 2082, 995, 2086, 2087, 587, 110, 143, 80, 465, 2083, 53, 443, 21];2020-07-25 09:28:14;Radore Veri Merkezi Hizmetleri A.S.
213.128.74.252;42926;{'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 2082, 995, 2086, 2087, 587, 110, 143, 80, 465, 2083, 21, 443, 53];2020-07-25 22:17:07;Radore Veri Merkezi Hizmetleri A.S.
213.128.74.253;42926;{'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 2082, 2083, 2086, 2087, 587, 110, 143, 80, 465, 995, 21, 2079, 443, 53];2020-07-25 00:53:30;Radore Veri Merkezi Hizmetleri A.S.
213.159.28.4;42807;{'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 2082, 995, 2086, 2087, 3306, 110, 143, 80, 465, 2083, 53, 443, 21];2020-07-25 13:39:22;Aerotek Bilisim Sanayi ve Ticaret
31.186.26.138;199484;{'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 995, 3306, 587, 143, 110, 111, 80, 465, 53, 22, 443, 21];2020-07-25 02:16:00;SAGLAYICI Teknoloji Bilisim Yayincilik Hiz. Ticare
31.186.26.142;199484;{'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 587, 995, 3306, 111, 110, 143, 80, 465, 53, 22, 25, 443, 21];2020-07-25 21:55:00;SAGLAYICI Teknoloji Bilisim Yayincilik Hiz. Ticare
31.186.29.74;199484;{'CVE-2016-9963': 'CVE-2016-9963', 'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 995, 3306, 587, 110, 143, 80, 465, 53, 22, 25, 443, 21];2020-07-25 02:55:15;SAGLAYICI Teknoloji Bilisim Yayincilik Hiz. Ticare
31.207.83.101;42807;{'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 2082, 2083, 2086, 2087, 3306, 587, 110, 143, 80, 465, 995, 53, 443];2020-07-25 11:47:14;Aerotek Bilisim Sanayi ve Ticaret
79.98.134.218;42926;{'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 2082, 2083, 2086, 2087, 587, 110, 143, 80, 465, 995, 53, 443, 21, 2096];2020-07-25 11:10:42;Radore Veri Merkezi Hizmetleri A.S.
