IP;ASN;{CVEs};[Ports];Time;AS_Desc
178.157.11.110;42807;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[9999, 3389, 445];2020-06-15 02:34:08;Aerotek Bilisim Sanayi ve Ticaret AS
178.18.196.12;50941;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[80, 443, 3306, 587, 110, 143, 8880, 53, 25, 8090, 8443, 3389, 21];2020-06-15 16:44:39;Vargonen Teknoloji ve Bilisim Sanayi Ticaret Anoni
178.18.196.85;50941;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[8880, 8111, 3306, 110, 143, 80, 21, 25, 8090, 8443, 3389, 53];2020-06-15 21:17:15;Vargonen Teknoloji ve Bilisim Sanayi Ticaret Anoni
178.18.205.202;50941;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[3306, 110, 143, 80, 53, 25, 1433, 1434, 443, 3389, 21];2020-06-15 02:01:28;Vargonen Network
193.164.5.10;61135;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[445, 3389];2020-06-15 17:48:39;Comnet Bilgi Iletisim Teknolojileri Ticaret A.s.
193.164.5.182;unknown;{'CVE-2020-0796': 'MS SMBv3 RCE (SMBGhost)'};[445];2020-06-15 10:20:46;Comnet Bilgi Iletisim Teknolojileri Ticaret A.s.
193.164.5.5;61135;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[139, 3389, 445];2020-06-15 15:07:33;Comnet Bilgi Iletisim Teknolojileri Ticaret A.s.
193.164.5.6;61135;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[3389, 445];2020-06-15 20:13:29;Comnet Bilgi Iletisim Teknolojileri Ticaret A.s.
193.164.6.131;61135;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[5985, 3389, 445];2020-06-15 18:05:45;Comnet Bilgi Iletisim Teknolojileri Ticaret A.s.
94.102.67.242;8685;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[3389, 445];2020-06-15 18:36:16;Doruk Iletisim ve Otomasyon Sanayi ve Ticaret A.S.
