IP;ASN;{CVEs};[Ports];Time;AS_Desc
178.18.196.10;50941;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[80, 3306, 587, 110, 143, 8880, 53, 8085, 25, 8090, 8443, 3389, 21];2020-07-24 03:32:37;Vargonen Teknoloji ve Bilisim Sanayi Ticaret Anoni
178.18.206.106;50941;{'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 995, 3306, 587, 110, 143, 465, 8083, 53, 22, 443, 21];2020-07-24 05:16:13;Vargonen Teknoloji ve Bilisim Sanayi Ticaret Anoni
185.93.69.25;42926;{'CVE-2020-0796': 'MS SMBv3 RCE (SMBGhost)'};[445, 3389];2020-07-24 17:49:24;Comnet Bilgi Iletisim Teknolojileri Ticaret A.s.
185.93.69.40;61135;{'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 2082, 2083, 2086, 2087, 3306, 587, 110, 143, 80, 465, 995, 53, 443, 21];2020-07-24 17:30:34;Comnet Bilgi Iletisim Teknolojileri Ticaret A.s.
193.164.5.227;61135;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[445, 3389];2020-07-24 17:01:52;Comnet Bilgi Iletisim Teknolojileri Ticaret A.s.
195.142.134.3;199484;{'CVE-2020-0796': 'MS SMBv3 RCE (SMBGhost)'};[139, 5357, 445];2020-07-24 06:52:01;SAGLAYICI Teknoloji Bilisim Yayincilik Hiz. Ticare
213.128.74.251;42926;{'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 2082, 2083, 2086, 2087, 143, 2096, 465, 995, 53, 443, 2079];2020-07-24 05:54:18;Radore Veri Merkezi Hizmetleri A.S.
213.159.28.6;42807;{'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 2082, 995, 2086, 2087, 2095, 3306, 587, 110, 143, 80, 465, 2083, 21, 443, 53];2020-07-24 10:48:41;Aerotek Bilisim Sanayi ve Ticaret
31.186.26.133;199484;{'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 995, 3306, 587, 143, 110, 111, 80, 465, 53, 25, 443, 21];2020-07-24 21:43:37;SAGLAYICI Teknoloji Bilisim Yayincilik Hiz. Ticare
31.186.26.138;199484;{'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 995, 3306, 587, 143, 110, 111, 80, 465, 53, 22, 443, 21];2020-07-24 08:11:49;SAGLAYICI Teknoloji Bilisim Yayincilik Hiz. Ticare
31.186.26.140;199484;{'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 443, 3306, 587, 110, 111, 80, 465, 995, 53, 22, 25, 143, 21];2020-07-24 14:17:00;SAGLAYICI Teknoloji Bilisim Yayincilik Hiz. Ticare
31.207.83.98;42807;{'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 2082, 2083, 2087, 3306, 587, 110, 143, 80, 465, 995, 53, 443];2020-07-24 02:20:41;Aerotek Bilisim Sanayi ve Ticaret
31.207.83.99;42807;{'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 2082, 2083, 2086, 2087, 3306, 587, 110, 143, 80, 465, 995, 53, 443];2020-07-24 11:55:42;Aerotek Bilisim Sanayi ve Ticaret
31.210.74.179;42926;{'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 2082, 2083, 2086, 2087, 587, 110, 143, 80, 465, 995, 53, 443, 21];2020-07-24 20:35:52;Radore Veri Merkezi Hizmetleri A.S.
89.35.52.151;61135;{'CVE-2020-0796': 'MS SMBv3 RCE (SMBGhost)'};[5357, 3389, 445];2020-07-24 04:53:29;Comnet Bilgi Iletisim Teknolojileri Ticaret A.s.
