IP;ASN;{CVEs};[Ports];Time;AS_Desc
12.222.170.237;16571;{'CVE-2019-19781': 'Citrix RCE (Shitrix)'};[80, 443];2020-09-01 14:58:32;Kings Daughters Medical Center
12.227.80.40;7018;{'CVE-2019-19781': 'Citrix RCE (Shitrix)'};[80, 443];2020-09-01 08:45:22;AT&T Services
12.237.88.3;7018;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[80, 25, 3389];2020-09-01 14:34:29;AT&T Services
12.8.127.46;7018;{'CVE-2019-19781': 'Citrix RCE (Shitrix)'};[80, 443];2020-09-01 07:06:52;AT&T Services
164.90.1.233;36075;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[3389];2020-09-01 21:14:53;SpaceLabs Medical
165.234.130.215;6263;{'CVE-2020-0796': 'MS SMBv3 RCE (SMBGhost)'};[445];2020-09-01 00:58:42;State of North Dakota
173.248.152.196;30475;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[80, 3306, 587, 5357, 110, 143, 8080, 21, 25, 3389, 53];2020-09-01 06:29:20;Handy Networks, LLC
192.236.0.27;393238;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[25, 443, 3389];2020-09-01 18:07:17;ImOn Communications, LLC
205.132.82.247;397093;{'CVE-2019-19781': 'Citrix RCE (Shitrix)'};[80, 443, 22];2020-09-01 18:38:04;St. Elizabeth Medical Center
209.242.151.76;22773;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[49152, 7777, 554, 80, 85, 8090, 3389];2020-09-01 02:45:15;Cox Business
216.37.128.94;25663;{'CVE-2019-19781': 'Citrix RCE (Shitrix)'};[80, 443];2020-09-01 05:57:05;Frontier Communications
24.96.99.199;12083;{'CVE-2020-0796': 'MS SMBv3 RCE (SMBGhost)'};[137, 443, 5357, 902, 445];2020-09-01 09:21:32;WideOpenWest
52.2.241.109;14618;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[1433, 3389];2020-09-01 13:21:42;Amazon.com
63.134.216.90;14992;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[80, 8080, 53, 3389, 21];2020-09-01 02:30:23;Newtek Technology Solutions
64.57.61.99;29831;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[80, 25, 3389, 110, 143];2020-09-01 20:10:39;Fone Net, LLC
70.167.200.139;22773;{'CVE-2019-19781': 'Citrix RCE (Shitrix)'};[443];2020-09-01 21:47:09;Cox Business
70.90.139.133;7922;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[80, 8081, 25, 10554, 443, 3389];2020-09-01 09:04:18;Comcast Business
71.43.147.170;33363;{'CVE-2020-0796': 'MS SMBv3 RCE (SMBGhost)'};[5060, 5000, 137, 5357, 2222, 5001, 445];2020-09-01 18:53:33;Spectrum Business
74.62.150.30;20001;{'CVE-2020-0796': 'MS SMBv3 RCE (SMBGhost)'};[5800, 5900, 445];2020-09-01 02:06:27;Spectrum Business
