IP;ASN;{CVEs};[Ports];Time;AS_Desc
108.175.220.18;54706;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[80, 4443, 3389];2020-11-13 19:18:16;Zray Technologies Corporation
130.185.183.222;33597;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[80, 443, 3389];2020-11-13 00:56:17;Atlantic Metro Communications II
136.56.54.238;16591;{'CVE-2020-0796': 'MS SMBv3 RCE (SMBGhost)'};[137, 10243, 135, 445, 5357];2020-11-13 06:25:15;Google Fiber
198.101.238.79;33070;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[80, 5986, 3389];2020-11-13 14:40:02;Rackspace Cloud Servers
199.101.184.190;31863;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[3389, 445];2020-11-13 17:04:18;Centrilogic
24.111.133.26;11232;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[2121, 110, 80, 25, 26, 443, 3389];2020-11-13 17:05:16;Midco
24.227.178.125;11427;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[25, 443, 3389, 4117];2020-11-13 15:50:54;Spectrum Business
50.241.233.49;7922;{'CVE-2019-1653': 'Cisco WAN VPN Router unauth access', 'CVE-2019-1652': 'CVE-2019-1652'};[1723, 500, 443];2020-11-13 02:15:28;Comcast Business
52.2.241.109;14618;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[1433, 3389];2020-11-13 12:27:01;Amazon.com
64.147.49.134;55032;{'CVE-2019-19781': 'Citrix RCE (Shitrix)'};[80, 443];2020-11-13 23:18:02;The Jackson Laboratory
67.225.229.251;32244;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[8880, 8443, 587, 110, 143, 80, 53, 3389, 25, 1433, 443, 445, 21];2020-11-13 08:29:32;Liquid Web, L.L.C
71.172.95.235;701;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[80, 1433, 3389, 22];2020-11-13 18:42:24;Verizon Fios Business
72.42.246.158;62642;{'CVE-2020-0796': 'MS SMBv3 RCE (SMBGhost)'};[137];2020-11-13 21:26:27;Bigleaf Networks
74.121.128.82;53383;{'CVE-2020-5902': 'CVE-2020-5902'};[443];2020-11-13 20:44:56;Hutchinson Regional Medical Center
