IP;ASN;{CVEs};[Ports];Time;AS_Desc
107.151.161.35;21859;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[999, 445, 80, 21, 8090, 3389];2021-02-24 05:20:55;Zenlayer
107.151.161.36;21859;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[80, 445, 3389, 21];2021-02-24 01:13:32;Zenlayer
192.210.214.245;36352;{'CVE-2020-0796': 'MS SMBv3 RCE (SMBGhost)'};[445, 5357, 135];2021-02-24 05:27:20;ColoCrossing
4.4.48.5;3356;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[3389];2021-02-24 06:23:15;Level 3 Communications
64.18.108.215;19830;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[80, 3389, 22];2021-02-24 16:47:21;The Ringgold Telephone Company
66.159.61.130;12028;{'CVE-2019-11510': 'PulseSecure VPN RCE'};[80, 443];2021-02-24 16:40:23;MM Internet
67.1.202.51;209;{'CVE-2020-0796': 'MS SMBv3 RCE (SMBGhost)'};[135, 445, 5357];2021-02-24 14:58:18;CenturyLink
69.167.36.127;22363;{'CVE-2020-0796': 'MS SMBv3 RCE (SMBGhost)'};[32400, 445];2021-02-24 20:26:11;Powerhouse Management
71.163.239.202;701;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[3389];2021-02-24 17:14:59;Verizon Fios Business
74.208.68.43;8560;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[80, 443, 3389];2021-02-24 16:18:29;1&1 Internet AG
75.108.61.27;19108;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[80, 3389];2021-02-24 15:58:11;Suddenlink Communications
97.105.1.130;11427;{'CVE-2020-0796': 'MS SMBv3 RCE (SMBGhost)'};[80, 137, 445, 5357];2021-02-24 06:31:26;Spectrum
