IP;ASN;{CVEs};[Ports];Time;AS_Desc
131.153.100.26;19437;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[5222, 587, 143, 80, 21, 25];2020-10-16 00:28:31;Secured Servers LLC
162.210.7.174;15108;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[80, 443, 3389];2020-10-16 02:47:15;Allo Communications LLC
173.248.152.196;30475;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[80, 3306, 587, 5357, 110, 143, 8080, 21, 25, 3389, 53];2020-10-16 00:41:38;Handy Networks, LLC
192.236.0.27;393238;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[25, 443, 3389];2020-10-16 09:16:52;ImOn Communications, LLC
50.79.141.214;7922;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[8000, 3389];2020-10-16 00:03:12;Comcast Business
52.251.124.72;8075;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[3389, 111];2020-10-16 13:12:24;Microsoft Azure
63.134.216.90;14992;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[80, 8080, 53, 3389, 21];2020-10-16 00:15:55;Newtek Technology Solutions
63.143.42.57;46475;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[5357, 3389, 445];2020-10-16 04:51:15;Limestone Networks
64.85.235.245;11404;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[444, 3389];2020-10-16 18:43:21;Wave Broadband
66.159.61.130;12028;{'CVE-2019-11510': 'PulseSecure VPN RCE'};[80, 443];2020-10-16 13:09:41;MM Internet
67.253.6.78;11351;{'CVE-2020-0796': 'MS SMBv3 RCE (SMBGhost)'};[10243, 9000, 554, 5357, 8080, 445];2020-10-16 20:32:07;Spectrum
69.227.212.218;7018;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[1433, 3389];2020-10-16 11:03:59;AT&T Internet Services
