IP;ASN;{CVEs};[Ports];Time;AS_Desc
107.151.161.37;21859;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[80, 3389, 445, 8090, 21];2021-01-18 21:55:14;Zenlayer
108.175.220.18;54706;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[80, 4443, 3389];2021-01-18 11:15:35;Zray Technologies Corporation
12.238.243.194;7018;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[8080, 2555, 110, 143, 80, 443, 3389];2021-01-18 06:04:41;AT&T Services
155.139.187.250;25609;{'CVE-2019-19781': 'Citrix RCE (Shitrix)'};[443];2021-01-18 13:13:31;Detroit Medical Center
162.247.42.66;36012;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[3389];2021-01-18 23:06:58;Hunter Communications
198.101.238.79;33070;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[80, 5986, 3389];2021-01-18 10:09:03;Rackspace Cloud Servers
207.118.127.94;209;{'CVE-2020-0796': 'MS SMBv3 RCE (SMBGhost)'};[80, 10001, 443, 5357];2021-01-18 22:09:18;CenturyLink
207.229.175.69;6079;{'CVE-2020-0796': 'MS SMBv3 RCE (SMBGhost)'};[80, 8080, 5357, 8880, 32400, 8443, 445];2021-01-18 09:59:10;RCN
216.177.49.30;15076;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[9000, 110, 143, 80, 25, 443, 3389];2021-01-18 22:57:42;Delgado Industries, LLC
216.71.28.52;11232;{'CVE-2020-0796': 'MS SMBv3 RCE (SMBGhost)'};[5357];2021-01-18 19:18:10;Midco
66.159.61.130;12028;{'CVE-2019-11510': 'PulseSecure VPN RCE'};[80, 443];2021-01-18 06:20:37;MM Internet
68.178.53.146;7385;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[443, 444, 3389];2021-01-18 08:12:56;Allstream
96.56.5.2;6128;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[3389, 4567];2021-01-18 05:33:46;Optimum Online
