IP;ASN;{CVEs};[Ports];Time;AS_Desc
107.6.146.62;32475;{'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 2082, 2083, 2086, 2087, 587, 110, 143, 80, 465, 995, 53, 22, 443, 21];2020-07-13 22:37:14;SingleHop LLC
108.161.128.165;55045;{'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[2082, 443, 2086, 2087, 3306, 587, 110, 143, 80, 465, 2083, 53, 22, 111, 123, 21, 995];2020-07-13 17:21:29;TekTonic
12.174.210.202;22471;{'CVE-2016-9963': 'CVE-2016-9963', 'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[25, 587];2020-07-13 12:03:33;Mote Marine Laboratory
12.180.222.26;7018;{'CVE-2020-0796': 'MS SMBv3 RCE (SMBGhost)'};[80, 1434, 445, 69];2020-07-13 12:01:21;AT&T Services
12.222.170.237;16571;{'CVE-2019-19781': 'Citrix RCE (Shitrix)'};[80, 443];2020-07-13 03:49:21;Kings Daughters Medical Center
129.121.80.140;62729;{'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 2082, 2083, 2086, 2087, 80, 3306, 587, 110, 143, 8080, 465, 53, 22, 8443, 25, 443];2020-07-13 12:28:42;A Small Orange LLC
140.177.247.114;12119;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[137, 3389, 5357, 445];2020-07-13 09:58:43;i3 Broadband, LLC
143.95.34.160;62729;{'CVE-2016-9963': 'CVE-2016-9963', 'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 2082, 2083, 2086, 2087, 110, 143, 80, 465, 995, 21, 22, 443, 53];2020-07-13 03:05:39;A Small Orange LLC
143.95.38.135;62729;{'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[8080, 993, 2086, 2087, 3306, 587, 110, 80, 465, 53, 22, 8443, 25, 26, 443];2020-07-13 04:20:50;A Small Orange LLC
162.144.51.94;46606;{'CVE-2016-9963': 'CVE-2016-9963', 'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 2082, 995, 2086, 2087, 3306, 110, 143, 80, 465, 53, 22, 26, 123, 2096, 443, 21];2020-07-13 16:09:21;Unified Layer
162.210.7.174;15108;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[80, 443, 3389];2020-07-13 00:33:31;Allo Communications LLC
162.229.60.109;7018;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[3389];2020-07-13 12:11:09;AT&T U-verse
167.206.147.215;6128;{'CVE-2019-11510': 'PulseSecure VPN RCE'};[80, 443];2020-07-13 15:12:40;Optimum Online
173.199.152.247;32244;{'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 2082, 995, 2086, 2087, 587, 110, 143, 80, 465, 21, 22, 26, 443, 53];2020-07-13 10:35:04;Liquid Web, L.L.C
173.199.156.145;32244;{'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 2082, 2083, 2086, 2087, 587, 110, 143, 80, 465, 995, 53, 22, 26, 443];2020-07-13 21:24:23;Liquid Web, L.L.C
173.236.53.244;32475;{'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 2082, 995, 2086, 2087, 2095, 3306, 587, 143, 111, 80, 465, 2083, 53, 443, 2096];2020-07-13 13:07:55;SingleHop LLC
173.237.185.92;36024;{'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 2082, 2083, 2086, 2087, 587, 110, 143, 80, 465, 995, 21, 26, 443, 53];2020-07-13 00:27:36;TierPoint, LLC
192.132.27.253;32468;{'CVE-2020-5902': 'CVE-2020-5902'};[443, 53, 22];2020-07-13 23:37:46;Correctional Medical Services
192.163.227.154;46606;{'CVE-2016-9963': 'CVE-2016-9963', 'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[123, 993, 2082, 995, 2086, 2087, 3306, 587, 110, 143, 80, 465, 2083, 53, 22, 26, 443];2020-07-13 19:09:23;Unified Layer
192.163.242.234;46606;{'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[123, 993, 2082, 2083, 2087, 3306, 587, 110, 143, 80, 465, 995, 53, 26, 443];2020-07-13 13:38:56;Unified Layer
192.185.217.60;46606;{'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 2082, 2083, 2086, 2087, 587, 110, 143, 80, 465, 995, 53, 22, 443, 21];2020-07-13 19:38:49;Unified Layer
192.227.132.151;36352;{'CVE-2016-9963': 'CVE-2016-9963', 'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 2082, 995, 2086, 2087, 587, 110, 143, 80, 465, 2083, 21, 22, 443, 53];2020-07-13 11:29:55;ColoCrossing
192.232.224.245;46606;{'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 2082, 2083, 2086, 2087, 3306, 110, 143, 80, 465, 995, 53, 22, 443];2020-07-13 03:44:30;Unified Layer
192.254.133.104;46606;{'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 2082, 2083, 2087, 3306, 587, 110, 143, 80, 465, 995, 21, 22, 26, 443, 53];2020-07-13 18:17:08;Unified Layer
192.254.136.83;46606;{'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 2082, 2083, 2086, 2087, 3306, 587, 110, 143, 80, 465, 995, 53, 22, 26, 443];2020-07-13 08:44:13;Unified Layer
192.254.192.142;46606;{'CVE-2016-9963': 'CVE-2016-9963', 'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 2082, 2083, 2086, 2087, 3306, 110, 143, 80, 465, 995, 21, 22, 443, 53];2020-07-13 16:00:17;Unified Layer
198.154.214.20;46606;{'CVE-2016-9963': 'CVE-2016-9963', 'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 2082, 995, 2086, 2087, 3306, 587, 110, 143, 80, 465, 2083, 53, 22, 26, 443, 21];2020-07-13 04:04:46;Unified Layer
198.154.242.52;46606;{'CVE-2016-9963': 'CVE-2016-9963', 'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 2082, 995, 2086, 2087, 587, 110, 143, 80, 465, 2083, 53, 22, 26, 443, 21];2020-07-13 00:58:01;Unified Layer
198.23.234.12;36352;{'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 995, 3306, 110, 143, 80, 465, 8083, 21, 22, 25, 443];2020-07-13 03:02:49;ColoCrossing
198.57.221.53;46606;{'CVE-2016-9963': 'CVE-2016-9963', 'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 995, 2086, 2087, 3306, 110, 143, 80, 465, 443, 2083, 53, 22, 26, 123, 2077, 2079];2020-07-13 02:11:10;Unified Layer
198.89.126.176;62729;{'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 2082, 995, 2086, 2087, 587, 110, 143, 80, 465, 2083, 53, 22, 443];2020-07-13 12:30:24;A Small Orange LLC
206.214.219.175;30633;{'CVE-2016-9963': 'CVE-2016-9963', 'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 2083, 2086, 2087, 110, 143, 80, 465, 995, 53, 22, 26, 443, 21];2020-07-13 01:28:21;Leaseweb-usa-wdc
207.58.160.81;30633;{'CVE-2016-9963': 'CVE-2016-9963', 'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 2082, 2083, 2086, 2087, 587, 143, 110, 2095, 80, 465, 995, 53, 22, 443, 2096, 21];2020-07-13 17:40:31;Leaseweb-usa-wdc
