IP;ASN;{CVEs};[Ports];Time;AS_Desc
104.208.166.54;8075;{'CVE-2019-19781': 'Citrix RCE (Shitrix)'};[80, 443, 22];2020-03-24 21:07:31;Microsoft Azure
104.42.190.40;8075;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[80, 443, 3389, 21];2020-03-24 21:44:15;Microsoft Azure
12.229.140.21;7018;{'CVE-2019-19781': 'Citrix RCE (Shitrix)'};[80, 443];2020-03-24 17:04:29;AT&T Services
12.237.40.164;7018;{'CVE-2019-19781': 'Citrix RCE (Shitrix)'};[443];2020-03-24 15:27:22;AT&T Services
148.78.57.152;26464;{'CVE-2019-19781': 'Citrix RCE (Shitrix)'};[443];2020-03-24 20:33:02;Joyent
148.78.57.31;26464;{'CVE-2019-19781': 'Citrix RCE (Shitrix)'};[443];2020-03-24 21:33:12;Joyent
148.78.60.20;26464;{'CVE-2019-19781': 'Citrix RCE (Shitrix)'};[443];2020-03-24 19:18:50;Joyent
148.78.60.31;26464;{'CVE-2019-19781': 'Citrix RCE (Shitrix)'};[80, 443, 22];2020-03-24 20:03:41;Joyent
148.78.60.52;26464;{'CVE-2019-19781': 'Citrix RCE (Shitrix)'};[443];2020-03-24 17:09:53;Joyent
150.198.1.101;53352;{'CVE-2019-11510': 'PulseSecure VPN RCE'};[80, 443];2020-03-24 14:18:51;Henry Ford Health System
150.198.1.105;53352;{'CVE-2019-11510': 'PulseSecure VPN RCE'};[80, 443];2020-03-24 21:13:38;Henry Ford Health System
150.198.1.98;53352;{'CVE-2019-11510': 'PulseSecure VPN RCE'};[80, 443];2020-03-24 16:14:22;Henry Ford Health System
150.198.209.19;53352;{'CVE-2019-11510': 'PulseSecure VPN RCE'};[80, 443];2020-03-24 18:49:30;Henry Ford Health System
158.177.138.208;36351;{'CVE-2019-19781': 'Citrix RCE (Shitrix)'};[80, 443];2020-03-24 19:12:31;SoftLayer Technologies
158.85.45.173;36351;{'CVE-2019-19781': 'Citrix RCE (Shitrix)'};[161, 443, 22];2020-03-24 16:42:24;SoftLayer Technologies
162.142.96.205;unknown;{'CVE-2020-0796': 'MS SMBv3 RCE'};[445];2020-03-24 16:49:23;Memorial Hospital of South Bend
164.165.66.82;54885;{'CVE-2019-19781': 'Citrix RCE (Shitrix)'};[443];2020-03-24 14:00:12;State of Idaho
169.54.34.245;36351;{'CVE-2019-19781': 'Citrix RCE (Shitrix)'};[443];2020-03-24 19:53:05;SoftLayer Technologies
169.54.7.12;36351;{'CVE-2019-19781': 'Citrix RCE (Shitrix)'};[443];2020-03-24 13:55:42;SoftLayer Technologies
169.54.7.14;36351;{'CVE-2019-19781': 'Citrix RCE (Shitrix)'};[443];2020-03-24 19:40:42;SoftLayer Technologies
