IP;ASN;{CVEs};[Ports];Time;AS_Desc
107.151.161.37;21859;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[80, 3389, 445, 8090, 21];2020-10-15 18:17:00;Zenlayer
108.175.220.18;54706;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[80, 4443, 3389];2020-10-15 01:25:43;Zray Technologies Corporation
108.27.225.146;701;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[3389];2020-10-15 00:45:00;Verizon Fios Business
131.153.100.26;19437;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[5222, 587, 143, 80, 21, 25];2020-10-15 04:25:29;Secured Servers LLC
162.210.7.174;15108;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[80, 443, 3389];2020-10-15 14:18:43;Allo Communications LLC
198.101.238.79;33070;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[80, 5986, 3389];2020-10-15 03:25:19;Rackspace Cloud Servers
24.227.178.125;11427;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[25, 443, 3389, 4117];2020-10-15 20:31:02;Spectrum Business
50.242.157.82;7922;{'CVE-2019-1653': 'Cisco WAN VPN Router unauth access', 'CVE-2019-1652': 'CVE-2019-1652'};[1723, 500, 443];2020-10-15 01:32:14;Comcast Business
52.90.199.177;14618;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[5985, 135, 5800, 5900, 3389, 445];2020-10-15 04:09:02;Amazon.com
64.147.49.134;55032;{'CVE-2019-19781': 'Citrix RCE (Shitrix)'};[80, 443];2020-10-15 12:34:24;The Jackson Laboratory
65.182.170.130;22458;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[3389];2020-10-15 06:24:30;NetSource Communications
66.159.61.130;12028;{'CVE-2019-11510': 'PulseSecure VPN RCE'};[80, 443];2020-10-15 01:34:50;MM Internet
69.227.212.218;7018;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[1433, 3389];2020-10-15 14:56:55;AT&T Internet Services
72.175.221.194;33588;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[9595, 3389, 5357];2020-10-15 23:52:39;Spectrum
72.43.116.69;12271;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[443, 3389];2020-10-15 11:25:20;Spectrum Business
