IP;ASN;{CVEs};[Ports];Time;AS_Desc
108.179.236.197;46606;{'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 2082, 995, 2086, 2087, 2079, 587, 110, 143, 2096, 465, 2083, 53, 22, 443, 21];2020-07-04 02:00:30;Unified Layer
129.121.44.87;62729;{'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 2082, 995, 2086, 80, 3306, 587, 110, 143, 8080, 465, 2083, 53, 22, 8443, 25, 26, 443, 2079];2020-07-04 05:22:22;A Small Orange LLC
138.210.87.19;26741;{'CVE-2019-19781': 'Citrix RCE (Shitrix)'};[443];2020-07-04 19:27:23;CarolinaEast Medical Center
142.4.10.124;46606;{'CVE-2016-9963': 'CVE-2016-9963', 'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[123, 993, 2082, 995, 2086, 2087, 3306, 587, 110, 143, 80, 465, 2083, 53, 22, 26, 443, 2077];2020-07-04 00:58:58;Unified Layer
143.95.103.44;62729;{'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 2082, 995, 2086, 2087, 587, 110, 143, 80, 465, 2083, 53, 22, 26, 443];2020-07-04 22:25:01;A Small Orange LLC
143.95.232.111;62729;{'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 2082, 995, 2087, 80, 587, 8080, 465, 53, 22, 26, 443];2020-07-04 01:27:01;A Small Orange LLC
143.95.38.135;62729;{'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[8080, 993, 2086, 2087, 3306, 587, 110, 80, 465, 53, 22, 8443, 25, 26, 443];2020-07-04 02:51:42;A Small Orange LLC
162.144.129.171;46606;{'CVE-2016-9963': 'CVE-2016-9963', 'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[2083, 2082, 443, 2086, 2087, 3306, 587, 110, 465, 995, 21, 22, 26, 123, 53];2020-07-04 16:23:02;Unified Layer
162.144.35.231;46606;{'CVE-2016-9963': 'CVE-2016-9963', 'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 2082, 123, 2086, 2087, 3306, 587, 110, 2095, 80, 465, 2083, 53, 22, 26, 143, 995, 443, 21];2020-07-04 20:52:57;Unified Layer
162.144.41.129;46606;{'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[123, 993, 2082, 2083, 2086, 2087, 3306, 587, 143, 80, 465, 995, 53, 22, 26, 443, 2079];2020-07-04 05:29:13;Unified Layer
162.214.19.14;46606;{'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[123, 993, 2082, 995, 2086, 2087, 3306, 587, 110, 143, 80, 2083, 53, 26, 443, 2077];2020-07-04 06:51:41;Unified Layer
162.214.7.130;46606;{'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 2082, 995, 2086, 2087, 587, 110, 143, 80, 465, 2083, 53, 22, 443];2020-07-04 11:00:45;Unified Layer
173.199.156.147;32244;{'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 2082, 2083, 2086, 2087, 587, 110, 143, 80, 465, 995, 21, 22, 26, 443, 2077, 53];2020-07-04 01:48:31;Liquid Web, L.L.C
