IP;ASN;{CVEs};[Ports];Time;AS_Desc
155.139.188.250;25609;{'CVE-2019-19781': 'Citrix RCE (Shitrix)'};[443];2021-02-05 10:13:19;Detroit Medical Center
208.112.46.98;20021;{'MS17-010': 'MS17-010'};[137, 139, 445, 80, 111, 3260, 3389];2021-02-05 16:29:17;HostMySite
216.163.145.51;19079;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[80, 3306, 587, 21];2021-02-05 18:03:53;Locl-Net
24.154.64.153;27364;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[80, 443, 3389];2021-02-05 12:38:02;Armstrong Cable
32.215.55.157;46690;{'MS17-010': 'MS17-010'};[445];2021-02-05 23:31:27;Frontier Communications
52.144.120.133;395861;{'CVE-2020-5902': 'CVE-2020-5902'};[443];2021-02-05 00:40:05;Medical Imaging Associates of Idaho Falls, P.A.
64.146.233.7;16713;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[3389];2021-02-05 04:53:20;Northwest Open Access Network
64.146.233.82;16713;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[3389];2021-02-05 00:39:47;Northwest Open Access Network
64.147.49.134;55032;{'CVE-2019-19781': 'Citrix RCE (Shitrix)'};[80, 443];2021-02-05 07:50:35;The Jackson Laboratory
68.192.2.43;6128;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[80, 3389, 22];2021-02-05 10:04:06;Optimum Online
68.99.159.47;22773;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[3389];2021-02-05 03:29:25;Cox Business
69.43.35.76;6536;{'CVE-2020-0796': 'MS SMBv3 RCE (SMBGhost)'};[5357, 135, 445, 3389];2021-02-05 13:48:43;CityNet
74.218.184.134;11426;{'CVE-2020-0796': 'MS SMBv3 RCE (SMBGhost)'};[5357, 445];2021-02-05 08:34:01;Spectrum Business
75.149.82.213;7922;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[80, 25, 443, 1723, 3389];2021-02-05 22:57:58;Comcast Business
