IP;ASN;{CVEs};[Ports];Time;AS_Desc
104.5.144.33;7018;{'CVE-2019-19781': 'Citrix RCE (Shitrix)'};[80, 443];2020-07-29 15:46:37;AT&T U-verse
107.6.146.58;32475;{'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 2082, 2083, 2086, 2087, 587, 143, 80, 465, 995, 21, 22, 443, 53];2020-07-29 00:07:41;SingleHop LLC
107.6.146.59;32475;{'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 2082, 2083, 2086, 2087, 587, 110, 143, 80, 465, 995, 21, 22, 443, 53];2020-07-29 19:22:05;SingleHop LLC
108.167.167.42;46606;{'CVE-2016-9963': 'CVE-2016-9963', 'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[2082, 995, 2086, 2087, 3306, 587, 110, 143, 80, 465, 2083, 21, 443, 53];2020-07-29 17:54:49;Unified Layer
108.179.236.198;46606;{'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 2082, 2083, 2087, 3306, 587, 143, 80, 465, 995, 53, 22, 26, 443, 2077, 21];2020-07-29 11:35:39;Unified Layer
129.121.42.126;62729;{'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 2082, 995, 2086, 2087, 3306, 143, 80, 465, 8080, 2083, 53, 22, 25, 26, 8443, 443];2020-07-29 04:14:30;A Small Orange LLC
129.121.45.98;62729;{'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[8080, 2082, 2083, 2086, 2087, 3306, 110, 143, 80, 465, 995, 53, 22, 26, 443];2020-07-29 23:01:10;A Small Orange LLC
142.4.28.37;46606;{'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 2082, 995, 2086, 2087, 3306, 587, 110, 80, 465, 2083, 53, 22, 26, 443];2020-07-29 12:48:18;Unified Layer
143.95.38.238;62729;{'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[80, 2083, 2086, 2087, 110, 143, 8080, 465, 995, 53, 22, 25, 26, 443];2020-07-29 23:44:23;A Small Orange LLC
143.95.87.74;62729;{'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 8443, 2086, 2087, 2083, 3306, 110, 143, 80, 465, 995, 443];2020-07-29 11:13:34;A Small Orange LLC
162.144.34.166;46606;{'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 2082, 995, 2086, 2096, 2087, 3306, 587, 110, 143, 80, 465, 2083, 53, 22, 26, 123, 443];2020-07-29 20:21:05;Unified Layer
162.144.81.246;46606;{'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 2082, 123, 2086, 2087, 2083, 3306, 587, 110, 80, 465, 995, 21, 22, 26, 443, 53];2020-07-29 14:09:09;Unified Layer
162.214.17.165;46606;{'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 2082, 2083, 2086, 2087, 3306, 587, 110, 80, 465, 995, 53, 22, 26, 123, 443];2020-07-29 13:30:40;Unified Layer
162.241.208.230;46606;{'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 2082, 995, 2086, 2087, 587, 110, 143, 80, 465, 2083, 53, 22, 26, 443, 21];2020-07-29 17:19:37;Unified Layer
165.166.79.211;2711;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[3389];2020-07-29 21:18:37;Spirit Communications
173.199.152.246;32244;{'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 2083, 2087, 587, 110, 143, 80, 465, 53, 22, 26, 443, 21];2020-07-29 13:55:35;Liquid Web, L.L.C
173.199.152.247;32244;{'CVE-2019-10149': 'CVE-2019-10149', 'CVE-2019-13917': 'CVE-2019-13917'};[993, 2082, 995, 2086, 2087, 587, 110, 143, 80, 465, 21, 22, 26, 443, 53];2020-07-29 19:59:00;Liquid Web, L.L.C
