IP;ASN;{CVEs};[Ports];Time;AS_Desc
104.129.77.24;46887;{'CVE-2019-19781': 'Citrix RCE (Shitrix)'};[443];2020-04-05 17:08:04;Lightower Fiber Networks I, LLC
104.5.144.33;7018;{'CVE-2019-19781': 'Citrix RCE (Shitrix)'};[80, 443];2020-04-05 21:43:21;AT&T U-verse
12.229.140.21;7018;{'CVE-2019-19781': 'Citrix RCE (Shitrix)'};[80, 443];2020-04-05 09:40:32;AT&T Services
12.231.69.39;18651;{'CVE-2019-19781': 'Citrix RCE (Shitrix)'};[80, 443];2020-04-05 17:11:40;Emanuel Medical Center
12.237.40.164;7018;{'CVE-2019-19781': 'Citrix RCE (Shitrix)'};[443];2020-04-05 17:24:48;AT&T Services
12.8.127.46;7018;{'CVE-2019-19781': 'Citrix RCE (Shitrix)'};[80, 443];2020-04-05 13:39:19;AT&T Services
130.211.152.87;15169;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[3389];2020-04-05 10:00:23;Google Cloud
15.206.13.129;71;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[3389];2020-04-05 05:26:07;Amazon.com
150.198.1.66;53352;{'CVE-2019-11510': 'PulseSecure VPN RCE'};[80, 443];2020-04-05 01:19:09;Henry Ford Health System
150.198.1.99;53352;{'CVE-2019-11510': 'PulseSecure VPN RCE'};[80, 443];2020-04-05 02:16:51;Henry Ford Health System
150.198.209.18;53352;{'CVE-2019-11510': 'PulseSecure VPN RCE'};[80, 443];2020-04-05 06:27:37;Henry Ford Health System
150.198.209.19;53352;{'CVE-2019-11510': 'PulseSecure VPN RCE'};[80, 443];2020-04-05 18:09:49;Henry Ford Health System
150.198.28.10;53352;{'CVE-2019-19781': 'Citrix RCE (Shitrix)'};[80, 443];2020-04-05 11:24:33;Henry Ford Health System
150.198.31.12;53352;{'CVE-2019-11510': 'PulseSecure VPN RCE'};[443];2020-04-05 20:29:27;Henry Ford Health System
151.152.146.31;11687;{'CVE-2019-19781': 'Citrix RCE (Shitrix)'};[80, 443];2020-04-05 03:48:02;City of Hope Medical Center
167.251.2.210;14946;{'CVE-2019-19781': 'Citrix RCE (Shitrix)'};[80, 443];2020-04-05 03:04:31;Baptist Memorial Health Care Corporation
167.94.249.20;395447;{'CVE-2019-19781': 'Citrix RCE (Shitrix)'};[443];2020-04-05 12:15:28;HonorHealth
170.134.99.154;23148;{'CVE-2019-19781': 'Citrix RCE (Shitrix)'};[80, 443];2020-04-05 04:48:33;Verizon Business
172.87.49.19;15294;{'CVE-2019-19781': 'Citrix RCE (Shitrix)'};[443];2020-04-05 20:12:28;Sentinel Technologies
192.34.65.117;20454;{'CVE-2019-19781': 'Citrix RCE (Shitrix)'};[443];2020-04-05 22:57:32;Secured Servers LLC
