IP;ASN;{CVEs};[Ports];Time;AS_Desc
107.20.113.57;14618;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[5985, 3389, 445, 37777];2020-08-30 11:39:33;Amazon.com
128.92.80.169;20115;{'CVE-2019-19781': 'Citrix RCE (Shitrix)'};[80, 443];2020-08-30 05:05:48;Spectrum Business
155.139.187.250;25609;{'CVE-2019-19781': 'Citrix RCE (Shitrix)'};[443];2020-08-30 22:31:19;Detroit Medical Center
165.234.130.213;6263;{'CVE-2020-0796': 'MS SMBv3 RCE (SMBGhost)'};[445];2020-08-30 18:55:17;State of North Dakota
18.207.106.181;14618;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[3389, 22];2020-08-30 12:42:47;Amazon.com
24.119.18.89;11492;{'CVE-2019-19781': 'Citrix RCE (Shitrix)'};[443];2020-08-30 11:56:10;Sparklight
24.119.87.198;11492;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[9000, 5800, 5900, 80, 8081, 21, 25, 3389];2020-08-30 02:30:50;Sparklight
47.21.218.93;6128;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[80, 444, 3389];2020-08-30 17:43:28;Optimum Online
50.241.233.49;7922;{'CVE-2019-1653': 'Cisco WAN VPN Router unauth access', 'CVE-2019-1652': 'CVE-2019-1652'};[1723, 500, 443];2020-08-30 22:45:32;Comcast Business
64.4.231.2;11090;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[3389];2020-08-30 08:27:09;MTA Solutions
65.51.4.117;6128;{'CVE-2019-11510': 'PulseSecure VPN RCE'};[80, 443];2020-08-30 19:20:53;Optimum Online
67.51.95.21;7385;{'CVE-2019-19781': 'Citrix RCE (Shitrix)'};[80, 25, 587, 443, 465];2020-08-30 13:34:53;Allstream
71.4.247.190;26992;{'CVE-2019-19781': 'Citrix RCE (Shitrix)'};[443];2020-08-30 14:40:07;CIMplify
74.84.96.183;30036;{'CVE-2019-19781': 'Citrix RCE (Shitrix)'};[443];2020-08-30 14:46:37;Mediacom Cable
