IP;ASN;{CVEs};[Ports];Time;AS_Desc
104.209.232.249;8075;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[3389];2020-06-01 09:38:05;Microsoft Azure
107.151.161.35;21859;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[999, 445, 80, 21, 8090, 3389];2020-06-01 20:22:19;Zenlayer
107.20.113.57;14618;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[5985, 3389, 445, 37777];2020-06-01 04:23:25;Amazon.com
12.222.170.186;16571;{'CVE-2019-19781': 'Citrix RCE (Shitrix)'};[443];2020-06-01 07:06:23;Kings Daughters Medical Center
12.8.127.35;7018;{'CVE-2019-19781': 'Citrix RCE (Shitrix)'};[443];2020-06-01 08:48:45;AT&T Services
137.117.22.184;8075;{'CVE-2019-19781': 'Citrix RCE (Shitrix)'};[443];2020-06-01 09:35:56;Microsoft Azure
165.166.181.148;2711;{'CVE-2019-19781': 'Citrix RCE (Shitrix)'};[443];2020-06-01 00:06:57;Spirit Communications
207.178.147.18;5033;{'CVE-2019-19781': 'Citrix RCE (Shitrix)'};[80, 443];2020-06-01 22:16:39;Key Information Systems
207.178.147.19;5033;{'CVE-2019-19781': 'Citrix RCE (Shitrix)'};[443];2020-06-01 08:14:43;Key Information Systems
216.255.243.53;30444;{'CVE-2019-19781': 'Citrix RCE (Shitrix)'};[80, 443];2020-06-01 23:28:40;Ocala Electric Utility
23.100.238.234;8075;{'CVE-2019-19781': 'Citrix RCE (Shitrix)'};[443];2020-06-01 05:01:44;Microsoft Azure
24.119.18.89;11492;{'CVE-2019-19781': 'Citrix RCE (Shitrix)'};[443];2020-06-01 22:45:25;Sparklight
24.214.93.98;12083;{'CVE-2020-0796': 'MS SMBv3 RCE (SMBGhost)'};[902, 137, 139, 9012, 9013, 443, 445];2020-06-01 04:45:42;WideOpenWest
3.86.242.169;14618;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[80, 443, 3389];2020-06-01 05:35:38;Amazon.com
50.252.108.205;7922;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[80, 1723, 443, 3389, 110];2020-06-01 11:20:20;Comcast Business
50.79.0.82;7922;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[443, 3389];2020-06-01 12:40:16;Comcast Business
50.79.50.154;7922;{'CVE-2019-19781': 'Citrix RCE (Shitrix)'};[443];2020-06-01 11:13:08;Comcast Business
64.18.108.215;19830;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[80, 3389, 22];2020-06-01 09:15:39;The Ringgold Telephone Company
64.216.97.22;7018;{'CVE-2019-11510': 'PulseSecure VPN RCE'};[80, 443];2020-06-01 11:21:40;AT&T Internet Services
67.238.120.11;14910;{'CVE-2019-19781': 'Citrix RCE (Shitrix)'};[80, 443];2020-06-01 00:12:42;CenturyLink
68.171.157.227;17113;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[3389];2020-06-01 06:55:16;TierPoint, LLC
68.82.228.46;7922;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[8554, 3389];2020-06-01 17:54:29;Comcast Cable
68.99.159.47;22773;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[3389];2020-06-01 06:50:58;Cox Business
70.90.139.133;7922;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[80, 8081, 25, 10554, 443, 3389];2020-06-01 13:55:36;Comcast Business
71.215.46.121;209;{'CVE-2020-0796': 'MS SMBv3 RCE (SMBGhost)'};[80, 4567, 445, 5357];2020-06-01 22:45:46;CenturyLink
72.200.231.130;22773;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[8080, 1723, 443, 500, 3389];2020-06-01 22:52:05;Cox Business
74.84.96.169;30036;{'CVE-2019-19781': 'Citrix RCE (Shitrix)'};[80, 443];2020-06-01 02:48:37;Mediacom Cable
75.151.190.165;7922;{'CVE-2019-19781': 'Citrix RCE (Shitrix)'};[80, 443];2020-06-01 01:02:52;Comcast Business
