IP;ASN;{CVEs};[Ports];Time;AS_Desc
177.106.236.151;53006;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[80, 443, 7547, 3389];2020-08-29 12:54:30;Algar Telecom
177.223.7.200;52699;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[137, 80, 1521, 8009, 8443, 3389];2020-08-29 05:14:46;ITANET
177.30.81.242;26615;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[123, 3389, 53];2020-08-29 05:33:04;TIM Brasil
179.113.157.225;26599;{'CVE-2019-1653': 'Cisco WAN VPN Router unauth access', 'CVE-2019-1652': 'CVE-2019-1652'};[7547, 1723, 10443, 3389];2020-08-29 03:50:27;Vivo
187.16.136.53;28254;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[2000, 8291, 3389];2020-08-29 14:14:17;Arganet Comunicação e Monitoramento Digital Ltda
187.95.28.26;53081;{'CVE-2020-0796': 'MS SMBv3 RCE (SMBGhost)'};[2000, 8291, 445];2020-08-29 15:40:42;Netjacarei Telecon Ltda
189.41.108.228;53006;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[80, 7547, 3389];2020-08-29 23:02:29;Algar Telecom
189.41.174.84;53006;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[7547, 3389];2020-08-29 04:03:03;Algar Telecom
191.193.183.208;27699;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[7547, 3389];2020-08-29 00:08:49;Vivo
201.182.223.43;267541;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[2000, 8080, 3333, 3389, 1433];2020-08-29 17:18:43;Brasilnet Internet Banda Larga Ltda-me
45.7.5.2;266613;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[8291, 902, 3389, 2000, 179, 1723, 443];2020-08-29 05:10:41;Commtel Transmissao De Dados E Internet Ltda
