IP;ASN;{CVEs};[Ports];Time;AS_Desc
168.205.125.0;263661;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[3389];2020-04-24 22:35:58;BRASIL DIGITAL TELECOM
170.254.148.121;28310;{'CVE-2019-19781': 'Citrix RCE (Shitrix)'};[80, 8080, 443, 10443, 8096];2020-04-24 03:33:23;Smart Telecomunicações E Serviços Eirelli Epp
177.100.198.245;28573;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[3306, 3389];2020-04-24 20:55:49;Claro NET
177.206.171.123;18881;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[3389];2020-04-24 01:26:04;Vivo
186.201.158.226;10429;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[80, 37777, 554, 3389, 23];2020-04-24 02:30:47;Vivo
187.21.238.6;28573;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[80, 3389];2020-04-24 18:06:44;NET Virtua
189.127.12.130;27693;{'CVE-2019-1653': 'Cisco WAN VPN Router unauth access', 'CVE-2019-1652': 'CVE-2019-1652'};[5060, 3306, 10443, 8080, 8081, 8082, 500, 3389];2020-04-24 20:02:00;NipCable do Brasil Telecom LTDA
189.127.14.174;27693;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[3389];2020-04-24 19:09:20;NipCable do Brasil Telecom LTDA
191.187.49.113;28573;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[3306, 3389];2020-04-24 11:07:20;Claro NET
200.170.125.159;19182;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[3388];2020-04-24 16:05:58;Vivo
201.28.36.191;10429;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[3389];2020-04-24 08:18:00;Vivo
201.76.217.76;28653;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[80, 25, 3389, 53];2020-04-24 08:13:11;Wireless Internet S.A.
