IP;ASN;{CVEs};[Ports];Time;AS_Desc
177.185.8.196;52925;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[80, 3389];2020-04-21 10:29:48;Ascenty Data Centers e Telecomunicações S/A
177.91.79.23;263432;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[3389];2020-04-21 22:10:04;Corporativa Telecomunicacoes Eireli Me
179.104.52.76;53006;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[7547, 3389];2020-04-21 13:41:15;Algar Telecom
179.157.19.39;28573;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[37777, 3389];2020-04-21 11:18:21;NET Virtua
187.113.38.42;10429;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[49152, 161, 443];2020-04-21 03:30:19;Vivo
187.95.24.254;53081;{'CVE-2020-0796': 'MS SMBv3 RCE'};[80, 8080, 445];2020-04-21 05:44:59;Netjacarei Telecon Ltda
189.41.109.236;53006;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[80, 7547, 3389];2020-04-21 09:27:28;Algar Telecom
189.59.72.74;18881;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[8081, 443, 3389];2020-04-21 09:32:43;Vivo
200.98.138.102;7162;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[80, 3389, 21];2020-04-21 17:59:22;UOL Cloud Computing
201.28.197.76;10429;{'CVE-2019-19781': 'Citrix RCE (Shitrix)'};[443];2020-04-21 02:19:47;Vivo
201.42.121.27;27699;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[389, 3306, 13, 17, 88, 3389];2020-04-21 14:14:20;Vivo
201.68.190.61;27699;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[7547, 3389];2020-04-21 01:42:53;Vivo
201.81.203.63;28573;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[3389];2020-04-21 03:19:24;Claro NET
