IP;ASN;{CVEs};[Ports];Time;AS_Desc
168.181.15.172;265335;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[8080, 8291, 80, 2000, 53, 1723, 3389];2020-05-26 18:02:51;Planeta Net Telecom
177.131.13.127;262375;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[443, 137, 445, 80, 21, 7547, 3389];2020-05-26 02:23:11;Data Info Comercio e Servico Ltda.
177.132.166.32;18881;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[3389];2020-05-26 02:50:27;Vivo
177.139.194.134;27699;{'CVE-2020-0796': 'MS SMBv3 RCE (SMBGhost)'};[7779, 5800, 137, 5900, 13, 17, 21, 445];2020-05-26 15:13:00;Vivo
177.16.224.237;10429;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[3389];2020-05-26 11:38:02;Vivo
177.179.9.96;7738;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[3389];2020-05-26 13:04:34;Oi Velox
177.202.253.12;8167;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[4064, 6697, 3388, 3389, 7415];2020-05-26 17:18:50;Oi Internet
177.74.255.25;263653;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[2000, 1433, 8291, 3389];2020-05-26 17:31:48;Costa Esmeralda Net Ltda Me
177.96.142.187;18881;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[3389];2020-05-26 20:44:03;Vivo
179.113.222.52;26599;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[7547, 3389];2020-05-26 00:04:39;Vivo
186.205.202.190;28573;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[3389];2020-05-26 10:45:06;Claro NET
187.16.136.53;28254;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[2000, 8291, 3389];2020-05-26 13:23:50;Arganet Comunicação e Monitoramento Digital Ltda
189.127.15.14;27693;{'CVE-2020-0796': 'MS SMBv3 RCE (SMBGhost)'};[80, 8081, 8080, 445];2020-05-26 04:15:54;NipCable do Brasil Telecom LTDA
191.209.110.134;27699;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[8000, 80, 3389, 23];2020-05-26 05:04:12;Vivo
