IP;ASN;{CVEs};[Ports];Time;AS_Desc
177.10.40.66;263012;{'CVE-2019-19781': 'Citrix RCE (Shitrix)'};[80, 443];2020-04-23 03:35:08;Unimed Belem-cooperativa De Trabalho Medico
177.100.198.245;28573;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[3306, 3389];2020-04-23 03:53:51;Claro NET
177.139.194.134;27699;{'CVE-2020-0796': 'MS SMBv3 RCE'};[7779, 5800, 137, 5900, 13, 17, 21, 445];2020-04-23 14:45:01;Vivo
177.220.159.218;14868;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[3389];2020-04-23 00:17:22;COPEL Telecom
177.99.206.10;18881;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[3388, 3389, 21];2020-04-23 15:39:09;Vivo
179.214.30.95;28573;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[161, 123, 53, 22, 5432, 443, 3389];2020-04-23 20:19:05;NET Virtua
187.66.229.160;28573;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[37777, 3389, 5357];2020-04-23 10:31:55;Claro NET
189.127.15.26;27693;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[993, 443, 587, 143, 37777, 25, 1723, 444, 3389, 445];2020-04-23 19:28:49;NipCable do Brasil Telecom LTDA
201.52.169.11;28573;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[3389];2020-04-23 21:37:22;Claro NET
201.63.194.178;10429;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[2000, 161, 8291, 3389, 21];2020-04-23 13:07:13;Vivo
