IP;ASN;{CVEs};[Ports];Time;AS_Desc
131.255.237.14;262318;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[10000, 37777, 3388, 9101, 53];2020-05-23 15:32:49;Horizons Telecomunicacoes e Tecnologia Ltda
170.254.148.121;28310;{'CVE-2019-19781': 'Citrix RCE (Shitrix)'};[80, 8080, 443, 10443, 8096];2020-05-23 04:10:45;Smart Telecomunicações E Serviços Eirelli Epp
177.100.198.245;28573;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[3306, 3389];2020-05-23 01:21:29;Claro NET
177.135.72.115;18881;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[3389];2020-05-23 05:09:02;Vivo
177.223.6.80;52699;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[8443, 8009, 80, 137, 443, 3389];2020-05-23 20:17:43;ITANET
177.41.97.71;10429;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[88, 389, 3389];2020-05-23 10:32:24;Vivo
177.53.3.95;52989;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[10243, 104, 8009, 3306, 1099, 80, 11112, 8083, 8888, 8443, 3389];2020-05-23 20:03:14;SCR Provedor de Internet LTDA
177.80.8.144;28573;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[5432, 3389];2020-05-23 18:58:47;Claro NET
186.195.83.147;263072;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[3389];2020-05-23 01:36:12;BD Fibra Telecom Ltda - EPP
45.7.5.2;266613;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[8291, 902, 3389, 2000, 179, 1723, 443];2020-05-23 20:08:03;Commtel Transmissao De Dados E Internet Ltda
