IP;ASN;{CVEs};[Ports];Time;AS_Desc
177.139.194.134;27699;{'CVE-2020-0796': 'MS SMBv3 RCE (SMBGhost)'};[7779, 5800, 137, 5900, 13, 17, 21, 445];2020-05-18 12:40:50;Vivo
177.144.128.86;27699;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[80, 7547, 3389];2020-05-18 17:24:02;Vivo
177.159.97.202;18881;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[8080, 8291, 80, 2000, 22, 23, 1723, 3389];2020-05-18 00:42:28;Vivo
179.208.237.146;28573;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[8080, 554, 3389];2020-05-18 13:55:56;Claro NET
179.244.95.215;26599;{'CVE-2020-0796': 'MS SMBv3 RCE (SMBGhost)'};[137, 445, 23];2020-05-18 11:09:24;Vivo
186.210.45.67;53006;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[7547, 3389];2020-05-18 16:12:30;Algar Telecom
187.19.8.63;28124;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[137, 443, 3389, 23];2020-05-18 15:42:46;Netell Telecomunicacoes Ltda
189.127.15.26;27693;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[993, 443, 587, 143, 37777, 25, 1723, 444, 3389, 445];2020-05-18 23:09:11;NipCable do Brasil Telecom LTDA
189.59.206.121;18881;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[3389];2020-05-18 04:13:39;Vivo
201.28.36.186;10429;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[2000, 161, 8291, 3389, 21];2020-05-18 17:12:28;Vivo
