IP;ASN;{CVEs};[Ports];Time;AS_Desc
168.205.125.0;263661;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[3389];2020-04-18 18:39:03;BRASIL DIGITAL TELECOM
177.139.194.134;27699;{'CVE-2020-0796': 'MS SMBv3 RCE'};[7779, 5800, 137, 5900, 13, 17, 21, 445];2020-04-18 18:43:21;Vivo
177.159.127.227;18881;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[137, 4444, 3389, 22, 5357];2020-04-18 03:56:59;Vivo
177.223.7.246;52699;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[80, 8009, 3389];2020-04-18 04:54:23;ItaNet
186.205.202.190;28573;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[3389];2020-04-18 00:36:41;Claro NET
187.16.136.56;28254;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[3389];2020-04-18 11:21:23;Arganet Comunicação e Monitoramento Digital Ltda
187.32.15.241;16735;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[2000, 137, 7547, 3389];2020-04-18 10:44:05;Algar Telecom
187.95.29.4;53081;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[9001, 1883, 3389];2020-04-18 05:47:01;Netjacarei Telecon Ltda
189.114.148.200;10429;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[3389];2020-04-18 02:49:52;Vivo
189.127.15.26;27693;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[993, 443, 587, 143, 37777, 25, 1723, 444, 3389, 445];2020-04-18 15:44:33;NipCable do Brasil Telecom LTDA
189.127.15.35;27693;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[3389, 53];2020-04-18 11:10:33;NipCable do Brasil Telecom LTDA
201.182.223.43;267541;{'CVE-2019-0708': 'Windows RDP RCE (BlueKeep)'};[2000, 8080, 3333, 3389, 1433];2020-04-18 07:17:33;Brasilnet Internet Banda Larga Ltda-me
